text,label
It makes my flesh crawl when I see white girls having to be felt up as they walk down the hallways by big lipped spear chuckers. : attack,1.0
So I 'll use the same one for the most part .,0.0
It has become unbearable and is seriously changing me as a person watching my country be decimated .,1.0
This information was denied by the protesters in the Administration building .,0.0
I wonder why the Jewish Media always pretends that all the blood thirsty third world savages are victims and it is all Whitey 's fault ?,1.0
I'd say a fitting punishment is dealing with the developmentally challenged children for the rest for your life .,0.0
"unless you are a tourist or here the study for a year or two please just go back Russian , we dont need or want more slavs",1.0
"Please try to behave , all of you naughty children .",0.0
Blacks hate whites .,1.0
"It then became a booming black town , and they ran it straight into the ground .",1.0
"^ You ca n't make this stuff up Go have a drink , drown the sorrow of living among primitive Asians .",1.0
Learning how to find good TV shows online and watch what I want when I want has tripled my quality of life .,0.0
Roll On Big Mamma - YouTube,0.0
Azer Syria Georgia Greece .,0.0
"the white race will soon be on the brink of being a minority in a few years if nothing is done to stop these vile hordes invading our lands , I for one do not want to live in a city like Bradford or Birmingham where we are outnumbered 2 to 1 or worse",1.0
When Emily was murdered my wife sent the info to Nancy Grace and there was not a word said about it .,0.0
Don't wander around Kingston at night or you may end up tied to a tree with your genitals in a bowl nearby being pounded into mush for voo-doo spells .,1.0
You are not that bright are you ?,0.0
The are quite frankly nothing now .,0.0
And a 99 cent unit study store here .,0.0
Writing in David Duke 's name is fine because such a vote will still send the message that white America will not be taken for granted .,0.0
Well all of us Chicago based people should get together then and toast this disgustingly loving soon to be couple with a round of good brew .,0.0
YouTube - Grandson attacks and rapes 87-Year-Old bed-ridden amputee Grandmother YouTube - Police are looking for Flash Mob of black Teens who Robbed Dupont Circle Store .,0.0
"All of ukraine is Russia/Poland/Romania , you fake ukrainians .",1.0
Many thanks for the suggestions and pictures .,0.0
Hell to have a teacher like this .,1.0
She turns 7 tomorrow .,0.0
"Awwwwww, that so sweet .",0.0
In Search of the First Civilizations by Michael Wood .,0.0
I saw Edwards on some TV show not long ago .,0.0
Asmodean,0.0
exactly.,0.0
"Put the mudraces in their own countries , build a fence around them and wait a decade or two , and soon they 'll be back to the state we found them in , with their numbers decimated by their diseases and wars .",1.0
Nearly everything if not all acts that the liberals carry out damage this nation and our people .,1.0
"Surely they could n't stop you `` expressing your religious convictions '' , could they ?",0.0
well im glad to hear there are more youth in our world and lets all hope those mudds and niggs go to h-e-l-l,1.0
`` Those evil Whites .,1.0
Check out ghost towns .,0.0
I would' nt even consider these knackers/pykies as Irish as they have no respect for their race or loyalty to Ireland and should be put down like the dogs they are .,1.0
"http://youtube.com/watch ? v = gdYJjU-Nx6E The maker of this video may be Jewish , not sure , he has a big kosher-lookin nose .",1.0
Ca n't wait until tomorrow !,0.0
"Their stories have been told before , so instead of showing the pics of the non WHITE garbage that took from them , I am just going to post their pics so they will not be forgotten .",1.0
"I'm curious too but what happened is still wrong in so many ways , no matter the race of the victim .",0.0
To me it means that Jewish supremacists will never again allow Whites to have a say .,1.0
Only thing now is they have to go get their skin dyed .,0.0
the black security guards are racist and look evil and are always giving dirty looks to white customers especially polish customers !,1.0
What else can I do ?,0.0
ANU.ORG is the address read and enjoy !,0.0
We are more concerned about ZOG controlling US and Russia .,1.0
The last paragraph of this essay talks about sticker techniques .,0.0
I guess I would be destined for the gas chambers .,1.0
"Sadly, I think the government would step in if we tried to stop the lesser races from moving into our land .",1.0
All para-militaries are just criminal scum !!!!,1.0
Sound like they are speaking another language in the back ground .,0.0
This is from Stormfront 's Advanced Scout forum which is solely devoted to promoting PLE - and its local militant front Legionism .,0.0
No wonder Black dudes go for White chicks - they only have to punch them a few times to knock them out !,1.0
We dont care about Alaska while it is not white land .,0.0
I wonder if we 'll see any pictures of cops with garlands round their necks dancing with the natives this year ?,0.0
I suspect they took them because a few of the guys behind were talking about how they had 7k rounds of.22 stocked .,0.0
ZOG is getting rid of every White-dominated area in the world .,1.0
Egyptian TV Host : The Jews Are Using the Holocaust to Suck the Blood of the Germans - YouTube,1.0
Thanks for posting .,0.0
Don't take me wrong but a pig is a pig in any country and such is the actress who played the part on this show .,1.0
"We can work together and look after each other which blacks cant. We can think as individuals and do things because they are right and not because we are told to , which asians cant.",1.0
"You weather the zionist storm well , my brother .",1.0
Maybe they 're confusing the fact that we 're tired of LIBTARDS on TV for our being tired of White people .,1.0
The worst thing about the present immigration is that it 's spread all over the country .,1.0
She could then go on welfare and take out student loans to go to college .,0.0
These are much more important in my estimation .,0.0
"It is important for people to realize that gays want gay marriage ..... not because they desire some sort of government paperwork , but because they are seeking the right to adopt defenseless children .",1.0
dont let it get you down brother your not on your own just bite your tongue and think of all those beutiful aryan women who think the way we do they are worth fighting for everything enoch powell said came true. hang in there brother,0.0
Where a white woman can go about in public and not fear assault by muds .,1.0
Equals to white and future ally .,0.0
the article says they went into mainstream schooling so i think that must have played a role in it.the drugs were proscribed to them for health problems,0.0
The French N.B communities near Quebec especially would be white to .,0.0
Anyone like to meet for a drink - I 'd love to say hello ! ( pm me or reply here ),0.0
"Let me make it clear I do not like muslims but they are still slavs so they are my brothers , as long as they keep the religion to themselves then there is no problem for me .",0.0
It 's a symbol demonstrating a lack of oxygen to the head of all its members .,1.0
Truly sad that we 've decreased education standards to make minority students more successful .,0.0
My wife had to spend time at the UP Hospital in Philadelphia - thank God I was licensed to carry in Pa. Downtown Philadelphia is becoming a cesspool .,1.0
I went outside and the niglet 's mom told me my daughter had hit her first .,1.0
I am reminded of a quote I heard from a fellow white nationalist said that you do not clean up a pile of * * * * while being in the middle of it .,1.0
It does n't matter how you dress up a mud .,1.0
"Most likely Putin was not behind any of the killings , but certain criminal gangs from Caucasus or corrupt members in Russian military/security agencies .",0.0
"Elected from the Fredericia district , in the Vejle region , she is the youngest member in the history of the Assembly .",0.0
"For gods sake Davison you say `` many '' but I went to Iran when I was little ( I only went to Shiraz & Tehran ) & I never saw anyone with light hair or light eyes , I have since met a few with green eyes but never light hair so it couldnt have been `` many '' .",0.0
I 'm hoping things will continue to grow with our smaller meets and will make for a good turn out at our events this year !,0.0
Their aggressiveness is a massive reason for their ' success ' .,1.0
That is right he is an anti-white bigot who wants to live around no blacks but wants to force other people to live around blacks .,0.0
"I got nothing against the Slavs , just we are NOT slavs .",0.0
"They 're probably as high-maintenance as one of those crappy old East German Trabants , though .",1.0
"Found along Orion 's sword just north of the bright Orion Nebula complex , these reflection nebulae are also associated with Orion 's giant molecular cloud about 1,500 light-years away , but are dominated by the characteristic blue color of interstellar dust reflecting light from hot young stars .",0.0
It's hard being White in California .,0.0
"Yeah, after losing peanut butter as their claim to fame , they 'll have to fall back on the Super Soaker .",1.0
I now only go into the city when i have to and i had to yesterday and I could not belive what has happend in there .I think i must have seen every peice of dirt from every corner of the globe in there it was horrible .,1.0
This is the reason certain schools down here where I live have a white prom and a black prom .,0.0
How about a tactical pen ?,0.0
* Unsubscribed * Off to the SA threads .,0.0
I have n't had any first hand knowledge of guns for nearly two decades .,0.0
https : //www.stormfront.org/forum/show ... threadid = 54094 I hope to see you around here a little more .,0.0
Indeed.,0.0
Looks like some Jews good broken into their car and garage I just had to laugh when saw this .,1.0
"ingratiate Main Entry : in · gra · ti · ate Pronunciation : in- ' grA-shE- `` At Function : transitive verb Inflected Form ( s ) : - at · ed ; - at · ing Etymology : 2in - + Latin gratia grace : to gain favor or favorable acceptance for by deliberate effort -- usually used with with < ingratiate themselves with the community leaders -- William Attwood > - in · gra · ti · a · tion /- '' grA-shE- ' A-sh & n / noun - in · gra · tia · to · ry /- ' grA-sh ( E- ) & - `` tOr-E , - '' tor -/ adjective",0.0
"Liberals will have you believe it is so they can blame Whitey but it 's all such a mixed hell hole , all that breeding with arabs ....",1.0
"Probably, especially if they are legitimate refugees from a war conflict , as opposed to the fake black and brown refugees that are flooding the country now .",1.0
You are the loyal punk to dead men that would underbid your labor with slaves of the negro race .,1.0
"Only a f' n jew would have the nerve to hide away in a black country , a fugitive from US law , while making campaign promises at the same time as suing the company he defrauded .",1.0
thank you both of you !!!!!! maybe if i would have put on my glasses i would have found it before .... tee hee !!!,0.0
Better head down to the tubes .,0.0
Would this have been the same scenario in Greece if Greece was bordering Russia ? .,0.0
The Jew represents the snake .,1.0
Yeah iam from Edinburgh and i when i was at secondary school my classes where full of blacks and pakis and half them could hardly speak english .,0.0
"Migrants living in fear after racist bomb attack on Poles - Northern Ireland , Local & National - Belfasttelegraph.co.uk They 're threatening to leave , we 're doomed !!!",1.0
"Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines YouTube - Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines Listen/watch the full interview @ Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines : Free Download & Streaming : Internet Archive www.DrDay.com www.GoodNewsAboutGod.com",1.0
Could definitely do without the chest compressions .,0.0
There will be no change as long as White people perpetuate the excuses and profit from being the enablers of such behavior .,0.0
"May they just need to turn these savages loose , justice will take care of itself .",1.0
"They are beating each other to death everywhere , just look what they do to each other in Africa .",1.0
"Then again , in this modern age of white youth emulating negroes and white adults groveling at the feet of the juden , perhaps it 's an appropriate word after all .",1.0
NOW .,0.0
How can the Jews be the same as God 's people when they are tring to kill them ?,1.0
"Still , this person is intelligent enough to see the facts and include a lot of disappointing news from that country .",0.0
"...the Jew shall have my Flesh , blood and bones and all ...",0.0
The image below is for the First Week of March 2011. freeman in court - judge bows to Sovereign - Canada YouTube - freeman in court - judge bows to Sovereign - Canada,0.0
"They are often confused with whites when they hide their tail , horns , and hooves .",1.0
We spent our time trying to get our Negroes to learn how to read .,1.0
I'll look the ballistics up .,0.0
William Pierce : The Gift of Life. by Extrea. & #x202c ; & rlm ;,0.0
I can always use some hands around the place .,0.0
Those visionary and responsible negroes ...,1.0
Let mother nature evolve these people naturally because no amount of money or aid is going to drag these ' things ' into the civilized world where they serve absolutely no purpose .,1.0
Backed my car up and felt a thump .,0.0
"somebody``hcf''calledputin``ahero''!lololol!This``hero''finallytransformedformersovietjewnion in ``russian''judea!In this misery-torn country-are there-70 officially billionaries , tens f thousands millionaries , and tens of millions of poor and miserable who look for their pittance at the garbage places !",1.0
I usually use Powerade or Sqwincher .,0.0
More racist violence by blacks - this time the victim was a Chinese man : YouTube - Racist Blacks beat a Chinese man to death,0.0
If you thought Canada was mostly whites you must have avoided cities .,0.0
You can stop this by getting a dead pig and bury it underground where the mosque will be built .,1.0
"yeah, maybe if you are Jewish They just warm up the old money printing press when they might feel like they are getting low .",1.0
I hope they all starve .,1.0
"Was walking through tooting broadway in SW London a couple of weeks ago .... was the only white dude around and all I could see was nigs and pakis walking down the street spitting , made me feel ill !",1.0
"Still , a little bit of truth slipping out of an Israeli 's mouth Surprised this thread was moved as it 's all over the news here .",1.0
"The kikes probably put the Leftist up to it , to make it seem like they do n't have total control of everyone .",1.0
"May they just need to turn these savages loose , justice will take care of itself .",1.0
I've always said that black people make the perfect slaves because anyone who cannot or will not take responsibility and be master of their own lives is already a slave .,1.0
Sit back and enjoy your day it just might be your last .,0.0
"Glad some people still opened their homes and let kids trick or treat , even with the usual DieVersity infesting the area .",1.0
Maybe it had something to do with the Soviets not even having the funds to keep an ample supply of food or toilet paper in their own country .,1.0
Send them all to Afreaka And sink the farkin boat !,1.0
"Better yet , make her the poster child for Black Resettlement ! Spending her days digging for grub worm dinners would actually be good for her .",1.0
Typical Negro .,1.0
Their is a group of people behind the scenes orchestrating your destruction and they are using non Whites as tools to accomplish their agenda .,1.0
There have been times when I have walked past some nigerian or skinny and they will cough with hand at their side without care for those around them .,1.0
"If a show does n't involve homosexuals and/or interracial coupling , then it has a bunch of jews masquerading as whites running around with guns killing other whites .",1.0
But I love this song and video so I thought I d post it here since the topic is about him .,0.0
Most look the same or have the same features .,0.0
I sent out a few more emails the other day and then last night handed out about 25 or so leaflets made up of David Duke 's talk on this and the Duke Lacrosse case that the St. Louis Volksfront donated me .,0.0
"Sept 26-28 & Oct 3-5 , 2013 The Great Northwest Oktoberfest - Pioneer Little Europe Community Information & Discussion The Great Northwest Oktoberfest - Pioneer Little Europe Community Information & Discussion",0.0
Make it happen !,0.0
looking for proud white female in ohio for friends and maybe more .,0.0
"The natural royality of the planet was not the posing apes , but the Overman .",1.0
"Most Southern Europeans have white skin , but not a pink undertone .",0.0
It does i was unemployed for nearly 2 years in the 1980s it does drag you down .,0.0
W.P.W.W. : attack,0.0
WE CRIPPIN NIGGA .,1.0
I put that they were good for White youth .,0.0
Yeah that would be great if you could make it out .,0.0
They all need to be sent back to Afreka along with the Joos that control our politicians .,1.0
"Im glad to see this board back in action , whew .",0.0
"man i was in jail in waukesha a few years back and i heard that there arent any skins out there any more , hows the scene out there ? has it picked up in the last few years or was the guy i talked to full of it ?",0.0
Being a racialist means you stop trying to hurt other White nations for the sole selfish interest of your own nation .,0.0
The only way to stop it and its followers from spreading is to join a White unity organization and not support democracy by not voting .,1.0
"I was out there like 2 weeks ago and got my new doc 's , maybe we can talk too ?",0.0
Last Friday an associate here handed out 100 NV leaflets at a rodeo depicting a graphic summation of non-white ( mestizo ) immigration .,1.0
"They are no better than their daughters , they should have disowned them instead of parading a kid around town that looks nothing like them .",1.0
The point is not the throne itself but the reason for it and what it represents to the apes fighting and tramping for it .,1.0
luckily my child goes to a more white school so they do not even teach about this and they are the only school in the county that had school on mlk day .,0.0
Holocaust is a Holohoax .,1.0
I have many of her CDs - saw her a Lisner years ago UTE LEMPER ~ The Case Continues - YouTube I have every CD from this band Dead Can Dance - the wind that shakes the barley - YouTube Dead Can Dance - Yulunga - YouTube as well as her solo ones â `` Soundtrack - Gladiator - Now We Are Free ( with lyric ) .flv - YouTube Lisa Gerrard - Sacrifice - YouTube,0.0
"somebody``hcf''calledputin``ahero''!lololol!This``hero''finallytransformedformersovietjewnion in ``russian''judea!In this misery-torn country-are there-70 officially billionaries , tens f thousands millionaries , and tens of millions of poor and miserable who look for their pittance at the garbage places !",1.0
Sub 70 I.Q. I would say for sure .,1.0
Adopt their musical style and hand gestures and you poison your own soul .,1.0
"The Chechen beast was one of those who committed killing in the name of Allah against our Russian brothers , like the theater in Moskva .",1.0
I went back a cpl years ago and the black vermin were everywhere .,1.0
"But unfortunately , Maine 's become the dumping ground for Somalis and other African trash .",1.0
Large enough to have a secure border and 100 mile free fire zone around it .,0.0
"Some of the things I noticed were shop tailors dummies that were black , a couple of mud restaurants , and the germ of blacks being `` fashionable '' taking root .",1.0
Here is the link .,0.0
Thanks for the good stuff on here to show my kids .,0.0
It 's going viral on Youtube - warning the lesbian ' groid gets aggressive on the whites for whatever reason : YouTube - Video Caught On Tape Lesbian Or Young Man Going Wild On BART Train In Oakland !,1.0
"Lift weights , eat a lot of meat , train BJJ/Muay Thai .",0.0
Yea I hate it when geysers of blood come shooting up from graves .,0.0
One reason we moved out of our ( at one time 99 % white ) neighborhood was because massive numbers of Chinese moved in and i swear to you a literal rotten smell came with them .,1.0
Does it surprise you that jews promote faggotry ?,1.0
"I 've always considered teaching as one of the professions I would like to get into , but not in a neighbourhood like that ... never. kids like that disgust me .",1.0
I have a dream - one of these days Black occupation of America will be history !,1.0
Pornography and prostitution should be outlawed as the jewish filth that it is . _ _ _ _ _ _ _ _ _ nazi.org.uk,1.0
"Good, it is about time those progressive libtards got theirs for the generations of young white minds they have perverted with their pseudo-education .",1.0
"Yeah, but no one will ever hear of this .",0.0
Hacked website ?,0.0
"I met her in person a month or two ago , she has n't been back on stormfront , I have n't even seen her on AIM lately , I 'd say email is your best hope of contacting her .",0.0
Public school teachers ( ~ 70 percent white even in CA ) actually buy into this .,0.0
When they sent n iggers to space the space ships started blowing up .,1.0
I've got two knife blocks on the counter .,0.0
What are the major fish and game species of the region ?,0.0
All you need is to cut off it 's head and the rest of the problems will crumble away with ease,1.0
"Well, lets just hope she does n't get thrown onto the same pyre that she wants to burn antisemitic books on .",0.0
Maybe you should encourage all the blacks to go there since they want to move there so desperately and the rest of you white americans should come to SA .,0.0
Does this fact reflect on her actual essence as a person ( it could ! ) ?,0.0
"Yes, these figures sound correct and are in line with the impression I got there .",0.0
The thought of Africans in space is laughable .,1.0
You will know it is a nightmare on day you wake up and you have a black muslim running your country .,1.0
The site become legendary www.ns-wp.cc has again opened video section is accessible http://ns-wp.cc/index.php ? option = com _ jdownloads & Itemid = 5 & task = view.download & cid = 2 New Year 's congratulation http://ns-wp.cc/index.php ? option = com _ jdownloads & Itemid = 5 & task = view.download & cid = 3 Flying untermench,0.0
Frederick Burton .,0.0
Yet my daughter still wants to go outside and play with that thing .,1.0
Hey thanks for the friendly welcome !,0.0
Every cultured society and all things therein were created by whites .,1.0
I would n't marry a asian even after cirurgy .,1.0
Or better yet find another job then quit .,0.0
"I proved that fyromanians are blind people and if I show them picture of beautiful white bulgarian girl and not told them that she is bulgarian they will see at her as a white european which is it , instead of calling her `` tatar '' or `` mongol '' which is not .",0.0
Thank Odin they do n't try to come in the modern day .,1.0
I'm glad you pointed this out that anti-Bullying campaign has been used to promote homosexuals who are more likely to bully anyone who disagrees with them .,1.0
Because behaving like civilized and educated person is `` to white '' for negroes .,1.0
"This is the last straw , how much more will damage Europe and Western civilization these Zionists ?",1.0
"Nevermind, found the new page Knew it had to be a groid .... any report of rape ?",1.0
"Free diaper bag , changing pad , formula samples/coupons , and other nice stuff .",0.0
"Yes, more homosexual degeneracy foisted upon the silent majority .",1.0
ALWAYS SPEAK OUT WHEN IN A CLASS WITH A BRAINWASHING TEACHER BECAUSE ONCE YOU SPEAK OTHERS WHO MAY FEEL THE SAME WAY MAY REALIZE THEY ARE NOT ALONE but if you say nothing then everybody will without question go along with the anti white brainwashing .,0.0
I have this bad habit of leaving aol im on when i 'm not actually home so if I do n't im you back I 'm probably not there and I 'm not just ignoring you. me too,0.0
"Many Asians will see something once and memorize it the rest of their lives , but when asked ' how ' it works or use it creatively , they draw a blank .",1.0
Don't wander around Kingston at night or you may end up tied to a tree with your genitals in a bowl nearby being pounded into mush for voo-doo spells .,1.0
What does any of that have to do with racial preservation and the resistance to the deliberate and calculated extermination of the White race and the destruction of western civilization which 99 % of the members of this site are concerned with ?,0.0
Then what ?,0.0
"Denmark : 2.3 ( 2001 ) , 1.1 ( 2002 ) , 0.9 ( 2003 ) , 0.6 ( 2004 ) . ( assuming population of 5.4 million ) Good job Denmark !",1.0
They will eventually kill off the whites and go back to the jungle ways .,1.0
And the following video is from valued friends of the PLE movement .,0.0
Thank the Gods she has chosen to go with her own kind .,1.0
"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing at it will not stop it from misbehaving !",1.0
"I do not think anyone looks up to white Negroes , just the black ones and then they become wiggers .",1.0
So you use the jew run media brainwashing service to give credit to soo few black people ?,1.0
High time they get back to mother Affika and fix that mess .,1.0
We can all put down our torches go home and suck some Jew d@cK JUST LIKE YOU !,1.0
"Muds do n't respect anything , including themselves ( what 's to respect ) and therefore anyone else .",1.0
Even stopped at a Mcdonalds and there was not one white person in there .,0.0
You have to check around to see what is avaialble in your area within your desired field of study .,0.0
Soon in their minds it is ok to date them and have children with them thus polluting our great race and pushing us further toward extinction .,1.0
And on the ground ground and pound and submissions have finished hundreds of fighters over the years .,0.0
The OP has gone to sunnier climes for a couple of weeks so I 'll close this now and explain to him on his return ....,0.0
Apparently the Jews ca n't take it when the truth is spoken about them .,1.0
Just the yo crap .,0.0
"Put your cursor on the American Dissidents Voices tab and click on it , not the links in the menu which drops down .",0.0
Anyone remember an old greyhound track ( since been closed ) in London called ' White City ' ?,0.0
Their aggressiveness is a massive reason for their ' success ' .,1.0
"God, it is sickening to see these young lives taken by feral negroes .",1.0
Why would I want to contribute to the Kneegrow and spic 's wellbeing ?,1.0
This is a petition in opposition to the banning of Golden Dawn .,0.0
"Hungry Horse July 1st , 2011 February 25th , 2012 March 4th , 2012 - C-Falls",0.0
"Retro Grouch post of the day ! multispeed bmx 's and 3 speed freewheels , continued. geared BMX bikes - BMX Society community forums Here ` a 3 speed freewheel ( similar design ) on a BMX hub ( was a single-speed freewheel hub ) , in a BMX frame , with added rear derailer .",0.0
"Show your support for Golden Dawn and sign the petition , https : //secure.avaaz.org/en/petition ... _ free _ country/",0.0
"That's vile , but I ca n't say it 's a big shock , their culture seems to glorify that sort of behaviour ...",1.0
There is no-way in the world that was his first time ..,0.0
Same with basketball and baseball .,0.0
Why would they let blacks live ?,1.0
"In Eternal Combat with that Satanic Spirit - The physical incarnation , creation of the Demiurge : The Jews .",1.0
Maybe it skips a generation ?,0.0
Does it surprise you that those White hating non-whites still want to live in White countries made GREAT by White people and brought low by non-whites ?,1.0
"In light of who `` brings it up '' I would imagine that , like all their other claims and accusations , this is wildly exaggerated .",0.0
Swinging On Both Females Guys Nobody Tries To Stop It,0.0
Hopefully they do n't get intimidated by the enemies of our land and of our freedom - those antifa scum .,1.0
"When they get ridiculed because of their injury on the radio by a negro talk-show host who sings little songs about how sharks only eat White people , sure .",1.0
The fact is immoral and irresponsible parents will influence children to be immoral and irresponsible .,0.0
Thanks.,0.0
"Yes, I have seen that so many times .",0.0
I 've gone to public school all my life and have been force fed this crap since 7th grade !!,1.0
"^ You ca n't make this stuff up Go have a drink , drown the sorrow of living among primitive Asians .",1.0
-Strict religious education at temple - Their ' sunday shool ' equivalent .,0.0
"At the link just below , I 've been urging our brothers and sisters in South Africa to run that message or a similar message on that site every month : Malaysians , Venezuelans , Chinese let White House broadcast their agendas",1.0
I think I stumbled on this thread before and thought I 'd get back to it and forgot .,0.0
This family that wants to complain about gays should come to San Francisco and raise some hell at these gay pride events .... a much better target ..... and these people in San Francisco openly blasphemied Christ with their parody of ' The Last Supper `` as their poster for their last event .,1.0
So according to your logic since blacks have been in N.America for hundreds of yrs they should be allowed to stay ? and yes whites should leave africa .,1.0
"Indeed, now they just need to feed themselves , educate themselves , police themselves ad nauseum ......",1.0
oh dear isnt that terrible well i suppose they will just have to leave then and go somewhere they are more valued,1.0
Hiya i 'm new here and sick of watching my country become infected with the disease of multiculturalism .,1.0
Israely Zionist indeed prepeared the Georgian attack .,1.0
Angry sheboon trashes liquor store .,1.0
"They should make all know about this book his friends as that they know like are the things , we need that all the whites know like they are the things and the Jewish threat and negroid on our race .",1.0
Beautiful Sweden poisoned by Arab/Muslim trash .,1.0
"Post freely , in all forums .",0.0
- I always loved that scene !,0.0
The Negro Pre-Adamite beast girl complains that this somehow mysteriously `` targets '' her .,1.0
Dumb ass that was just more Jew propaganda that shows their ( and ) your idiocy now go away with your bulls@ $ t,1.0
"Sadly, I think the government would step in if we tried to stop the lesser races from moving into our land .",1.0
"What I do know is that I live on a small Island and it seems that a lot of people from various countries in the world are willing to desert their homelands and their families just to come here , in my mind that tells me a lot about said people and their home countries , most of all it highlights their weaknesses of how their own countries have let them down and how they feel the need to feed off somebody elses country , how should we English interpret this without sounding rude ??? , locust ??? , parasite ??? , you tell me .",1.0
"New York 's Old Pennsylvania Station , What a tragic loss , to promote Jewish `` Modern '' filth , no surprise !",1.0
It made me sick looking at all the Blacks and Asians .,1.0
It 's a symbol demonstrating a lack of oxygen to the head of all its members .,1.0
"You can take a negro out of Africa and have it grow up in Boston and Orlando , and it still reverts to its innate negro ways the moment it hits its native African soil .",1.0
Most of the time they are quiets sheep who want to intergrate but their children makes a new generations of thugs and prostitute .,1.0
What happens when Popeye 's runs out of chicken YouTube - Popeyes Freakout ( Ghetto Vers .,0.0
"Sean,welcome to our hate community r u from new york city ? if so i 'm sure u have some stories or racial issues .",0.0
"DR Congo troops accused of rapes Government troops in the Democratic Republic of Congo carry out most of the rapes of civilians caught up in the war with rebel groups , a rights group says .",0.0
Who reported that they were Jews and had an Israeli passport if there was an immediate media blackout as soon as these facts came out ?,0.0
things u put on yer teeth just kidding ... seen guys with those things that suppose to hold up pants ? theyre red or white ? and theyre not belts. welcome to skinhead charades .,1.0
"My wife 's favorite place in Ireland is in the Kingdom , Cloghane Village , and O' Connor 's pub. I hope that place has n't been invaded .",1.0
"I had nothing but polite White Children and their parents come to my door , and I got to meet some of my neighbors .",0.0
Because Whites are discouraged from breeding .,0.0
It was uncomfortable .,0.0
"http://www.guardian.co.uk/print/0,,3...117780,00.html Executive summary : the negroes never domesticated any plants or animals .",0.0
"Our smart liberals say that we need thousands of `` high-quality '' non-european immigrants per year , but for what ?",0.0
Many of them are doing just as their masters desire .,1.0
"Couple Befriend Negroid , Negroid Tries To Burn Down Couples Home - NNN Reporters Newsroom Forum Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire Reported by : Irika Sargent Last Update : 4/25 9 : 01 pm Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire | Local15tv.com , Mobile & Pensacola News , Entertainment , Videos , Business Search and Shopping This is what happens when you make friends with spearchuckers .",1.0
"Jacksonville police said Brian Williams broke into the home on Braddock Road while the family was out of town and baked brownies , drank orange juice , surfed porn websites and loaded up the victim 's car with bottles of liquor .",0.0
I think white pride world wide works just fine But i am a white supremacist so it suits me to the tee,0.0
The bible is n't jewish .,0.0
I am 33 and I have never ever gotten to first base here .,0.0
Wow look how they promote such hate then they wonder why most of us want them to move back to africa,0.0
"Anyone who has not visited the PLE-UK web site for some time is invited to return , as there 's a new introduction there on how `` The history of Britain is the history of those who held living space . ''",0.0
yes it is dying down the only way we could beat our problem is by voting for BNP in the next election,0.0
"Oh, yes they will skin us alive if given the chance .",1.0
There are too many wonderful people on here to mention .. you will meet them soon enough .,0.0
I 've seen negroes who look ( and undoubtedly act ) like him .,1.0
I have a bunch more pics if anyone wants to see ' em. just drop me an email .,0.0
"Like it or not , and I certainly do n't , but Ireland , especially NI is littered with memorials to , and even statues of , red terrorists .",1.0
wwwfaem.com,0.0
"There was an article in Sunday 's New York Post , about some Jew Fag that was stalking a famous fag `` Anderson Cooper '' .",0.0
Mr Irving played a fundamental role in my own journey through Holocaust revision and for that he will always have my gratitude .,0.0
"Indeed, so many species have been hunted to extinction .",0.0
"I agree with everything you said mate , But the thing is with EU immigration we dont have any say in the matter because we have open borders .",0.0
"It 's amazing how stupid liberals are , even after being nearly murdered for being white Mr. Begley is still a ridiculous * * * * * * -loving fool .",1.0
We can turn the cold useless parts of Canada into a dumping ground for Jews and arm the Indians to keep them in line .,1.0
"Migrants living in fear after racist bomb attack on Poles - Northern Ireland , Local & National - Belfasttelegraph.co.uk They 're threatening to leave , we 're doomed !!!",1.0
Everyone in Ireland has a duty to make life as difficult for blacks as possible if our children are too have any kind of future .,1.0
You find they are worse since they will able to blend more and fool people into thinking they 're genuine .,1.0
Besides anyone really concerned about privacy and security will regularly scan for and remove any spyware on their computers .,0.0
"Im not a girl , but i am a 17 year old Skin from Canada .",0.0
"Indeed, I have n't seen or heard machines raping or robbing people in the streets of Stockholm yet , non-european immigrants however ...",1.0
The islamic disease is even more dangerous than the more obvious black or yellow disease .,1.0
"I just got a car , but there is no way I will feel safe enough to drive from the North all the way down , ( I 'm not used to it 's gears yet and wo n't actually be able to drive it on the road till next week ) and the petrol will surely cost even more than public transport ?",0.0
There are some women who are strong willed women and yet remain good mothers and wives .,0.0
Thank you for posting your story .,0.0
This is my next read .,0.0
It would be an excellent accessory for any for any room in the house .,0.0
I know that Mississippi is full of blacks but is it really that bad over there that real white folks are trying to move to overpriced liberal ( my assumption ) Britain ?,0.0
"BTW you are not wrong about Mildura , I went through there in mid 2000 and there was n't a non-White in sight but late last year when I went through there all I saw were islanders , indians , asians , and whatever other crap little johnnie could get dumped into the country .",1.0
"( My mom has blue eyes and my dad has green eyes , so I got his eyes. )",0.0
"At 17 years old , Travis Jones has been in front of a judge a few times before .",0.0
You can always pick up some 6-8 `` diameter pvc/poly pipe and cap the ends .,0.0
"I had a few problems too but then again I had a few problems with some of us Irish as well , so ca n't complain",0.0
