label,text
1.0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #BBW | Brazilian BBW Babe Drilled in pussy and ass http://t.co/Z7ksrFpmz9"
0.0,"@1Corinthians126 #BlessJesus Yes,#Felt..and touched the soles of the humanity with stains and impressions that only leaves its reflections."
1.0,"@BasedBoy_Bob nigga said ""I woke up in a bed fulla bitches that I ain't een fuckin"" but idc his shit bout to be 10x harder"
1.0,@kieffer_jason @zach_smith98 @NathannDevlin so why the fuck are still talking shit. You acting like a pussy ass nigga
1.0,@FrankieJGrande fugly queer white trash
0.0,@ACMobbDeep @madsbennett yeah I run over squirrels and coons
0.0,Embrace it. Love it. Flip this group of mine runoff water colored turds off and make a pick.
1.0,------&gt;RT @Maxin_Betha @HumbltonBanks ankle socks in general are for the faggots bro
0.0,RT @rickygervais: Humans are genetically closer to chimps than chimps are to gorillas. But we are all apes. Have a great day you clever twe&#8230;
0.0,I'm Pregnant Charlie Brown! #WorstPeanutsSpecialEver
1.0,' Beat the pussy up till its red like rosters and after I fuck I get to moovin like the hoovas &#1040784;&#9996;&#65039; .
0.0,"Everywhere you look, all you see is hillbilly deluxe... Big timin in a small town. #smalltownproblems #neversaiditwasabadthing #brooksndunn"
0.0,RT @manchild1077: Oreo Speedwagon #FatBands
0.0,"RT @ArcticFox2016: 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife &amp; Kids http://t.co/VnR60MjFo6"
1.0,"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" http://t.co/Cgx3HNAK9A"
0.0,"@antiamnesty @AppSame @WhiteHouse 
I agree 100%. No naturalized citizenship, no anchor baby amnesty. All go to parents country of origin."
0.0,@kamkamluvsblk Yeah one called me a race traitor lol
1.0,&#8220;@MannyKream_G: Birthday Weekend starts today&#8221; Shut yo hoe ass up
1.0,"&#8220;@KinggKI Im drunk, I'm bout to bitch.&#8221;need a ride?"
0.0,"So, about this flappy bird game then."
0.0,"@charliesheen Charlie, im an old lady. don't EVER SAY UGLY THINGS ABOUT UR CHILDRENS MOM.. I GET IT!!!, JUS DONT! BIG HUG"
1.0,"""@Itsyesie: #oomf is soooo cute. But he probably has hoes on him a lot."""
0.0,Currently being hit with the jig. Word.
0.0,anybody want to take me to pollo?
0.0,Our female guinea pig is pregnant &#127882;&#127881;&#127873;&#128525;&#128525;&#128525;
1.0,Niggas sleepin with bitches grandmas??? Lmfao maury fake af
1.0,@Cee_Murda94 it's almost ya fucking birthday. So act right niglet
1.0,"""ain't it time for you hoes to get out of here"" LOL this is what Ariana's mom says to us"
1.0,@KimW16 and the plastic surgery of a tranny.
0.0,The Giants trash
1.0,&#8220;@tay_torrez &amp; wealthy? RT @DrTruth247: My aunt said I'm handsome fuck you hoes&#8221;broke
1.0,@wutkarina Alright fag
1.0,"Fuckkkkk!!! My nig a g tho, he gonna come back"
1.0,"Lynch mob thugs threaten Zimmerman jury; &#8216;N*ggas coming for that bitch ass&#160;jury&#8217; http://t.co/XY6v2YtyAS The hatred won't stop flowing,,#War"
0.0,@YungCofGOA @12YearsAHaitian need to start mcbob because Williams only shoot let him play with bird
0.0,Rescue elephant calf &#8216;Nunai&#8217; looking fuzzy at the International Fund for Animal Welfare Rehabilitati http://t.co/PAetLXGuoa
1.0,Niggas actin like hoes most of em bitches
0.0,"RT @OmarImranTweets: Media be like:

*Muslim whale attacks US Navy*
*Muslim tiger attacks Zookeeper*
*Muslim bird attacks Eiffel Tower*
*Mu&#8230;"
1.0,&#8220;@RspectMy_Pretty: If a bitch comes for me I hope she bout all that slick shit she yapping about &#128064;&#8221; Thuggin
1.0,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win"
1.0,"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;"""
0.0,Lmaooo naw man RT @DipOnline Yo want in RT @HumbltonBanks: U serious bro?? lol RT @CheezMoeJenkinz 2-3:10am early bird special
0.0,@jaaaaaade__ You can't see it but I'm flipping you the bird
1.0,".@reddroostermann 's love of Obama is unrequited, however. Obama is clearly Putin's bitch."
0.0,Norwalk ghetto af lol all of a sudden everyone a dodger and raider fan
0.0,"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?"
1.0,@HeilSidious Ass Oreos and his name is Thad Castle.
0.0,RT @Yankees: #Yankees can jump into first place TONIGHT. RT if you think they will!
1.0,"@DetroitChe bitches be like.. ""it means something to me"""
1.0,@Joey_D26 sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag
1.0,&#8220;@CiscoAllDay: If you have a different dude every other week you might be a hoe... #js&#8221;no your not don't listen to him ladies #DoU
1.0,"""@__youreWelcome: Im a boss ass bitch"" ...that needs to sit in a corner"
0.0,"RT @the_blueprint: in the trash, i hope. RT @ComplexMag @BigSean just dropped four new songs"
0.0,I don't want to deal with yesterday's trash! There's a reason it got thrown out in the first place
1.0,"@bad_boy_six @ksteven37 
Here ya go wetback, eat this.. http://t.co/kf6PgZvH5G"
1.0,&#8220;@DAMNfuckNEE I just wana eat some food. Drink some liq. Go to this party. And have a bad bitch waitin on a nigga when I return.&#8221;&#8221;
1.0,""" black bottle &amp; a bad bitch """
0.0,"There's gonna be a lot of trash talk today
#worldcup"
0.0,"Once the brainwork is done on pacemakers at medical device companies, they call in the contract tinker toy engineers like SC_Troll
#stribpol"
0.0,"Charlie Crist has asked to keep polls in Broward open until 9pm, claiming long lines. Media reports say turnout light in Broward."
1.0,Jai may make an appearance at the party... love that fag
1.0,@ImpactParasite just fuckin roasted this faggot
1.0,#Minnesota is full of white trash
1.0,"&#8220;@lovelyatotheb: @1Bcarter would love the Parkside sport girls, dressed like Kobe all day everyday!&#8221; Let me see 1 of them hoes"
0.0,Can't tell if Mexico has been impressive or if Brazil has just been trash today
1.0,@GorgeousCamry_ bitch fck all lay wat you wanna do
0.0,"RT @m_amrhein: Luckily for my friends I'm a yellow belt in karate, which is unfortunate for the bonner dudes #lookout"
0.0,Ravioli stuffed wit lobster nd a nice stuffed clam #eating betterthanamobster http://t.co/PzdoESaR
1.0,@lucas_wright955 @MichaelGT03 faggots
1.0,@OfficialSkai dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
0.0,Cute dumb females trash.
0.0,RT @ThePoke: This crow in Aberdeen just won at photobombing (pic by Steve Black] - via @DailyMirror http://t.co/qDcLxyjOCt
0.0,Yeah okay let's just put a fire cracker in a cow pie and see what happens
0.0,RT @SullivanMcPig: If those Captcha pictures get any more fuzzy I'm going to need a bot to decipher them
1.0,It's a lot of Uncle Tom ass niggas out here.
0.0,@MissMulgra Starts making monkey faces behind you
0.0,RT @Goons_TXT: Only retards and dads roll Lawful Good.
0.0,"RT @GreenLanternJet: I was already 24 when Jeter arrived so I had plenty of #Yankees memories, but next year is going to be very odd indeed."
0.0,I learnt about birds as a child. Best time to learn @BBCRadio2
1.0,"!!!!!!!!!!!!!!!!!!""@T_Madison_x: The shit just blows me..claim you so faithful and down for somebody but still fucking with hoes! &#128514;&#128514;&#128514;"""
1.0,Cute ass niggah. http://t.co/h0SQoPTYfX
1.0,Fuck Ur god until dat faggot strikes me down
0.0,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad"
0.0,RT @iStayRadAsShit: &#8220;@1BookieG: What I wish I can do every time I day playing flappy birds https://t.co/mWiE7FkBu0&#8221;&#128514;&#128514; foreall
0.0,That warm fuzzy feeling when you're able to give someone a helping hand. Talking about medical problems with others can really help.
1.0,' Fucking on the first night don't make you a hoe &#9995; .
0.0,Today's Spy Ops: (His soles need a cleaning lick lick. I bet this cuties sneaks smell good) http://t.co/c7Hj3DvNgp
1.0,&#8220;@FunnyPicsDepot: Realist bitch to ever step foot on a soccer field http://t.co/CSfigYQuT4&#8221; every team has a bitch like this
0.0,@edouglas528 Sorry bout your Yanks Earl....who uya like in the WS?
0.0,"@tmundal just because some moist bint lobbed a sword at you, you think you're some la-de-da king?"
0.0,"Bank robber who wore zebra-print dress arrested, police say http://t.co/UUQ0bw6vju"
0.0,"I was flying down the slope and just rammed into this small Asian boy, kid got up like a champ and walked it off"
1.0,@MorbidMermaid I swear to god nigger you better still hang with me before work. You got my hype
0.0,"RT @luke_brooks: There was a fly that was banging into all the windows and I called it retarded but then I thought to myself ""umm I'm talki&#8230;"
0.0,"RT @marksidaway: Last time #xfactor auditions came to Dublin, I auditioned @MaryByrneMusic and @NiallOfficial. And a man in a blue monkey s&#8230;"
0.0,"RT @WhyVee: @georgegalloway A Muslim wmn covers the yellow star of Jewish neighbour with her veil to protect her, Sarajevo,1941. http://t.c&#8230;"
0.0,"Yep, sources confirmed it. That Iggy concert last night was trash"
0.0,Just got done taking some photos with brownie #flowcity
1.0,&#8220;@Stoney_Blu: Y'all big braid gelled baby hair havin bitches look like Dashiki from Don't Be a Menace ... This is not up for discussion&#8221;&#128514;
0.0,@TheSeanyV would help for some others can't handle uppers and cripples them plus if moderation isn't taken into consideration it'll be bad
1.0,"@GoldGloveTV Neither does your fucking cat, pussy."
0.0,"#Yankees 3, #Astros 0: McCarthy outduels Keuchel in series finale http://t.co/hIJJAUKtJN"
1.0,&#8220;@SAADTHESAV: bitches saying ray rice got what he deserved but just a month ago wanted this man free &#128056;&#9749;&#65039; http://t.co/VFN1iS7Wx3&#8221;smh&#128514;&#128514;&#128514;
1.0,@CallNeeshCakey to lay up w my bitch
0.0,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/8KUzaPFCMF
1.0,&amp; fuck your bitch
1.0,@IDisDummies Can you speak one coherent sentence without sounding like a nig? Seriously.
1.0,@Korrect973 don't pay dem bitches and they dirty ass chucks no mind bro
0.0,US spy planes are flying over British skies in hunt for Jihadi John's assoc's with advanced tech! http://t.co/XfSeZSzu0m via @BeforeItsNews
0.0,"RT @OhEmmeG: just because you ""not official"" doesnt mean you can act like complete trash and be free from acting like a decent human being"
0.0,@eonline @KimKardashian @kanyewest mr. and mrs trash
0.0,RT @BriannDominguez: Gasoline - daddy Yankee &#128175;&#128076;
1.0,"No these are only whites pies.
Well do you have any negro pies?"
0.0,Thing that made me feel old today: Tori Amos is 50.
0.0,RT @radiomaru: nerds are cool because they get really judge-y about other nerds being passionate about things they aren't passionate abo ...
0.0,&#8220;@_LoveCarolina_: My Lakers are going to be so trash this season I can't wait &#128588;&#128079;&#128530;&#8221; :(
1.0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao"
0.0,Iggy is trending. Twitter's trash today.
1.0,&#8220;@sneakerhead226: I cant talk right now i got pussy on my tongue&#8221;
1.0,@ColeMcDowell2 someone sent this to me months ago bitch
0.0,"@gregorious13 I don't understand it, there's trash cans/dumpsters everywhere and if there's not, just wait till you go somewhere with one."
1.0,&#8220;@ArianaGrande: is this flappy bird shit a joke or........... http://t.co/L3xDYJypjI&#8221; on the real tho
1.0,"35-11.

Touchdown with :28 on the clock.

Michigan some hoes."
1.0,"""This is for all the fans that waited, the bitch niggas that hated / Old hoes we dated, look mama, we&#8230; http://t.co/sNRY6A7VYB"
0.0,Sapete che? Vi odio..... ho finito..
1.0,@EcliptiK @zFearless @prihncess @SSickStory mine pussy
0.0,My baby guinea pig is so cute #Adorable
0.0,@MissStef0318 @_MariaPetrova teabaggers weakening food and environmental regulations is infinitely more scary and lethal than terrorism.
1.0,@BranninWGL describing New Pussy like a Baltimore Love Thing out this bitch.
1.0,Ebola sounds like a hood hoe
1.0,"""Dropped a stack cause bitch I'm ON"".
-@1PoloBoy 
Song called ""Dope"".
Download the mixtape here: http://t.co/LaCZ1e6TG7"
0.0,You're standing on a slippery slope where it's all too easy to... More for Libra http://t.co/7THsA7v26i
1.0,"""@__taradise__: Ya nigs out there still saying y'all don't eat butt?!"" WITH A STRAIGHT FACE!"
0.0,I hear the birds in the summer breeze; I drive fast; I am alone at midnight.
0.0,"Thinking about the ""boom boom boom waaay ho"" video makes me laugh at least once a day."
1.0,@ALaQuannD what you laughing at hoe
1.0,#faggots KILLED #jesuschrist&gt; HELLO!!!!!!!!!!!!!!!!!!!!!!!!! But whatever. Go ahead. #gaymarriage yourself into #Pharaoh's pockets&gt;
1.0,"""You ol trout mouth ass bitch"" 
DEEEEAAAADD"
0.0,RT @LilyBean1313: And I thought I had a problem! #Oreos http://t.co/jfrBKzE1T5
0.0,They love me at the place I bring my car to.....I don't know why Spanish men love me... sometimes I do look like a guala though Lol
0.0,RT @ConsrvativeDiva: Must-Watch: Bill Maher Schools PBS Host Charlie Rose Over Islam's 'Illiberal Beliefs' http://t.co/5pq91jxOeV
1.0,"' From Freshman Year to Senior year , this really my niggah started being brothers 4 years ago TODAY . It's crazy... http://t.co/IIHcPFiyQu"
0.0,They use to call my mom Japs when she was younger. Lol Asian racial slurs.
0.0,Burnating all Yankees and their thatch roof cottages!!!!!! #Astros http://t.co/j3dZiwBDt0
0.0,@DamianHuffaker you're from a trash can
0.0,"RT @intelwire: Significant number of US tweets were Americans flipping the bird to IS. UK, not so much."
1.0,@Abel312_ @Cuauhtli02 bruh I'm under 2 blankets like a bitch right now
0.0,RT @jemelehill: Just saw Dawn of The Planet of the Apes. One of the better moves I've seen this year. I didn't know if I wanted the apes or&#8230;
1.0,@Mimistheone You really seem to love Sandusky. Weirdo. Ur a creepy ass cracker!
0.0,Boston's Jihadi Nest and Student Arm of the Muslim Brotherhood &#187; Joe For America http://t.co/4IfJwoeSDR via @RealJTP
1.0,@marclamonthill will you mention why being called nigger is wrong(witch i agree with) &amp; bossy is wrong.but being called a pimp is still ok?
0.0,"RT @UrbanEngIish: When your phone goes off in class and the teacher says ""turn that trash off"" but its a song from your mixtape = https://t&#8230;"
0.0,A GWB appointee. There goes the ACTIVIST JUDGES slant. Oh wait? It's already been exposed as completely farcical. A GWB appointee.
1.0,@kiara_curry i know im so kidding. Some of BET is funny. I love when blacks call eachother ignorant and niggers. Makes me not have to
1.0,&#128563;Oh this bitch Midy must be crazy http://t.co/75LWvtD4oJ
0.0,@Yankees go away already @Frizzle18
0.0,@cryancarfield haven't you ever heard the story of the birds and the bees
0.0,RT @mathewsjw: Muslim Jihadi fighters book tickets on cruise ships to Syria and Iraq&#160; http://t.co/auFmcZ01Y3
1.0,"@Brutal_Brandy We had a Pacer in the 70s &amp; I 'member loving when ""Hair of the Dog"" came on the quadraphonic stereo so I could say ""bitch""lol"
0.0,Thanks @delaney_jade for coming with me last night because it's ghetto and no one else could of handled it! #Summer2014
0.0,@eanahS__ nips
0.0,#Yankees #FireCashman I don't want Arod back.
0.0,My sister told me that I look like a bird. While my past told me that I look like an alien.
0.0,"&#8220;@WORSTRAPLYRlCS: http://t.co/hE19TIfqFX&#8221;

How is this trash..."
0.0,RT @SwaggVerified_: @TyJust_DoIt @Satisfied_x @Doit_LikeTre @_roeee but cant nobody at yall pep rally out jigg me
0.0,@fairflattaxnow @Morning_Joe @JoeNBC hey #teabagger the law made it a FELONY to keep and collect the records. Get your facts straight
0.0,@monkbent What's with that come-at-me-bro bird? Stressful.
1.0,"&#8220;@TheDukeKnight: Typical hoe costumes:
1. Cat
2. Nurse
3. Bunny
4. Police officer
5. Themselves&#8221;&#128129;"
0.0,"@MattLaCasse His do not, until playoffs. But luckily, this means that any future kid will definitely root for the Yanks. #priorities"
1.0,@Caliqueeen14 you da realest bitch out here Amber
0.0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http://t.co/XxcdQvzI9t"
0.0,.@nathirhussein Al Qaeda's market share is dropping faster than Viacom &amp; Enron in the Jihadi stock market
0.0,@Billythathird @matt_sliwinski copy my tweet again you ginzo
0.0,Thursdays really been trash this season @nfl
1.0,"""@__Sugga: There's a lane some bitches need to stay in &#128526;"" the left n get right the fuck outta our face &#128557;&#128129;&#128536;"
0.0,"@kayt27 poor coon.......snow stopped here,now if the wind would it might be nice out,well for winter"
0.0,They have a clumsy bird too lol what is life
0.0,&#8220;@sportspickle: The fruit of the modern Yankees farm system. http://t.co/LfWC3LSRjO&#8221; Joba the Nut.
0.0,"RT @KyleKallgren: You know how in superhero stories the best insult for superheroes dumb mooks can come up with is ""do-gooder?"" #whiteknight"
1.0,"@BlackManUSA You're killin' me man! &lt;3 Not all conservatives are racists, just like not all NBP hate honkies."
1.0,@Issa_GOLD my fuckin back still hurts but it was worth it. And I'm still mad about the hoe incident. Haha. http://t.co/eAnDLKSbpM
0.0,"RT @FilmFatale_NYC: Wow, he basically just told his daughter ""I want some mocha colored grandbabies!"" #HTGAWM"
0.0,RT @Pointdexter: Charlie Sheen gets it http://t.co/DKk6YjTJfU
0.0,Can't be many things worse than having COPS interrupted because a friggin Yankee game is still going on.
0.0,One of @Mark_Schlabach best looks too. RT @McMurphyESPN: Charlie Weis couple months ago hanging w/Nelly http://t.co/yWvVg51z6w
0.0,RT @ZitlalyL: It's okay chiquito &#128514; I'm not in the ghetto anymore &#128524;
1.0,@Alan_Casillas bitches or wat
1.0,"@JusDahl gross, ill stick with my galaxy, it will still receive those nips"
0.0,RT @danwashburn: The Man Who Captured Muammar Gaddafi Was Wearing A Yankees Cap: http://t.co/7G70pOpW
1.0,"Getting hit off a cunt thats about 6 foot sideways and a cunt that was in the army lol, i dini care, yous are fuckin laughable"
1.0,@JustDoItSlow on sale ass hoes
0.0,"GUYS, I just walked into an office, and the secretary has a bird. Looks like I may just find out for myself. http://t.co/T9U4VGWJWv"
0.0,"Parodies of Jihadi songs - more effective than asinine ""Muslims should condemn"" http://t.co/M6cNV3YsmV #HumorIsAWeapon"
1.0,#illNeverUnderstandWhy anyone from Jersey Shore is famous. I should go be a guido shitbag if it means money for my family.
0.0,"RT @KenDavidoff: The #Cardinals are #MLB's gold standard, and there isn't even a close silver. #Dodgers #Giants #Tigers #Yankees http://t.c&#8230;"
0.0,Bags Bags that's that bag money trash bag black and it's filled up with money
1.0,@BrendaGisselCA I'm not Mexican enough for the real beaners yet too Mexican for the Americanized beaners :(
0.0,RT @dallywaggz12: &#8220;@JustReIatabIe: Charlie Sheen gets point for this http://t.co/V6v0d77oBM&#8221;
0.0,@goldnsilvercoin the worst terrorists are republican teabaggers...
1.0,"@GenuinelyOT lol, that pussy got rich niggas losing their minds too. Got Drizzy &amp; Breezy beef'd out, that puss is the devil's playground."
1.0,"""@kayreneeee_: Fuck wit us and then we tweakin hoe"" shmurda!"
1.0,@AyMrCarter niggas be on pussy shit
0.0,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/ydZYr4dVS4
1.0,"@Chris_Anzueto @Josh_Mackey15 you call someone a faggot and then say to kill themselves, you are a pathetic human being. A fucking disgrace."
0.0,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XiZRs7ATWL
0.0,Ayo I jus had a mini heart attack behind the wheel..north Philly n fire crackers don't mix&#128553;&#128553;&#128514;&#128514; I&#8230; http://t.co/o5v2E4LFtm
1.0,&#8220;@___Tamm: @VoiceOfDStreetz cuz you a hoe lol&#8221; cuz you went on your lil rant on me man!
1.0,@maggie_burdis @nickgoldapp lmao dude you are probably the biggest fag in nebraska &#128514;&#128514;&#128514;&#128514;&#128514;
0.0,@EmmaLouisaSuttl Hit the clam chowder.Thanks for the wishes and the card
0.0,"Daniel, there's no cow tipping and hoe downs in Jackson... This city living lol"
0.0,"Cheez-Its, Honey BBQ Lays, Oreos and a monstrous glass of 2% right now. I'm the skinny-fat poster boy."
1.0,&#8220;@MikeDiggEm: @_KudaBrazyy who the old bitch??!!&#8221; *hoe
0.0,Gary's girl was a tranny. RT @Em_99car: I wonder what would have become of @rickspringfield if he'd written 'Gary's Girl'.
0.0,Twitter is trash
0.0,You're black? Your name looks Hungarian. You marry a Hunky? @JulieSczesny @ChrisLoesch
1.0,&#8220;@RylannWilliams: @Woodchuck20 @ravenkiann Hahahaha do it bitch! Make her fall in love &#10084;&#10084;&#10084;&#10084;&#10084;&#10084;&#10084;&#8221; should I? &#128514;
1.0,&#8220;@Son_Goku_Tho: Dr gero made android 18 to destroy da world das sum bitch nigga shit I would program a girl android to gimme sum neck 24/7&#8221;
1.0,&#8220;@LopezWhs: You little stupid ass bitch i ain't fuckin with you &#127925;&#8221;
0.0,RT @A_single_bear: How would I look if I had feathers instead of fur? Would I be able to eat from a bird feeder without getting judging gla&#8230;
0.0,RT @renegadecut: Video: Renegade Cut: Snowpiercer &#8212; An analysis of Bong Joon-ho&#8217;s sci-fi action film. Topics include... http://t.co/YNT9zS0&#8230;
1.0,"""@_rapdreams: bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. &#128564;"""
1.0,"""@LUNAraps: shut yo bitch ass up! https://t.co/IemN1u0gm5"" &#128557;&#128514;"
1.0,"It's time to mock ""Halftime in America."" How 'bout ""Wake up America,"" we have radical leftists running the country. http://t.co/9Eyi0K8w"
1.0,&#128514;&#128514;&#128514; played that nigga smh &#8220;@sexualgifss: bitches are so shady... oh my god &#128514;&#128514; http://t.co/1VhC9LqsKg&#8221;
1.0,"&#8220;@garcialaura_: @Virgilio_LLA I was heartbroken tx inniz ho. Lmao&#8221; haha naw chill, you the one laughing at vdawg"
1.0,"""Nah its You @NoMeek_JustMilz: &#128514;&#128514;&#128514;&#128514; yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall"" http://t.co/5e2fkQ3Q2T"
0.0,@Buckm00se @LEXXX_RUGER @ivanrabago_ the kikes want to charge you &#128175; dollaz for the complete version http://t.co/ZJDLwiAjEo
1.0,@Fapplebee dude tell me why that's so true my mom has this friends from Texas trying to hype redskin football and shit
1.0,@10HSW @myluca01 @DenisGorman nothing like waiting till the last game of the season to peddle it shit website #heeb
0.0,I live for two-bite brownies
1.0,&#8220;@LayaFace: We out! Brooklyn bound wit this money. Feelin like Yung Jeezy in this bitch! &#128299;&#128299; http://t.co/TOq4bFWnzG&#8221; LMAOOOO
0.0,"RT @Mikey_Hands: Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;"
0.0,Stafford trash without Megatron #fantasyfootballproblems
0.0,RT @antglizzygg: Ain't Talk 2 My Mova N A Week First Thing She Say Is Where Shy An Benny &#128514;
0.0,@c00ntact @KevinI bumcia is trash smfh I would've thought he would have gone after Khan but what you said makes sense
0.0,#redneck tow truck. #johndeere #4455 #america https://t.co/iFInqwVRad
1.0,"""@demi_eggleton: oh my god I love Victoria Mitchell"" all my bitches love me"
0.0,".@Straatvogels [street birds]: Homeless People Twittering in Amsterdam http://t.co/WruoCdVkJt via @HuffPostImpact
&#8853;http://t.co/DJgs6rGdfV"
0.0,That 'Ouija' movie look like trash
1.0,&#8220;@souljaboy: @kmichelle my ananconda don't want none unless u clean those shitty buns Hun &#128169;&#128553;&#8221;
0.0,RT @A_single_bear: I accidentally ate a few fireflies last night while chewing some leaves I found. The shameful yellow glow of my mouth wa&#8230;
1.0,' This niggah pharrell or whatever this niggah name is don't deserve shit for that white ass gay song .
1.0,"""@obey_jrock__: This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW"" what the fuck hahahahah"
0.0,"WEBBERS! RT @DMILZ4: Sz13 vnds restorers dream, cracked midsole, sole separation, and fogged bubbles. 150 http://t.co/yC81VG2kg1"
1.0,"@Misplaced_Momma 
Y&#8217;all whitey gots to PAY fo da preparations"
0.0,"@NoShtickZone Charlie Brown
A Christmas Story
Rudolph, but only because of the island of misfit toys."
1.0,"&#8220;@true_east_: That &#8220;6 God&#8221; by Drake is so trash, dawg.&#8221; Thank you ass water !!!&#128686;&#128686;&#128686;&#128686;"
1.0,Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.
1.0,"""@gurl_Im_Angie: @ItsKiaraaaa @WestYourMajesty I'm not even shy stfu"" kikis mom: Hi angelique 
Angelique: Smiles *Dips cracker in soup*"
1.0,"""I got a sister, she told me stop calling women bitches.."""
1.0,@Huntermoore finger my pussy slowly with circular motion
0.0,@Evan_P_Grant I can only hope Charlie Strong. #UTcoach
1.0,"@leighvl Niggas probably be watching me like ""Look at this Uncle Tom ass Rasta"""
0.0,Best behaved kids ever at mommy's commercial audition. Oreo McFlurries for everybody! #proudmom&#8230; http://t.co/9HFNSmaLcU
0.0,Inbed eating left over poppadom. #livinthedream
0.0,"I would went in on that ref hell, with a post game interview saying he called me sad and trash."
0.0,#stateoftheunion would last 15mins if they let the President talk all that standing up clapping is for the birds
1.0,&#8220;@Emoney25_: @West305 @_ImJustDede Ima whoop this boy!&#8221; It's nothing you bean head ass bitch
0.0,RT @vinehumor: Flappy bird is taking over my life. I can hear the bird crashing every time something goes wrong. https://t.co/kuLDr4mabp
1.0,@HughSpliffner hurt hoes be like
0.0,#iubb #1 suiting up again tonight! #Indiana #IU #ncaa #hoosierdaddy #HoosierNation #hoosiers
0.0,Kill la kill was trash
0.0,"RT @DamierGenesis: i live for street glory and I die for ghetto fame. respect all, fear none my pride is everything...."
1.0,People who play #roleplayinggames are human filth and don't deserve the same respect you'd give a mosquito. They're soulless gutter trash.
0.0,New @TimbersFC jersey should be yellow with a green chevron stripe like charlie brown's jersey
0.0,"&#8220;@King_SM If Howard elbow bosh, will bosh fight back?&#8221; don't have to got mcbob bird and UD"
0.0,"Not ya grandma brownies, wink wink http://t.co/pZPI8RUQ4F"
1.0,&#8220;@Moneyhighpapi: When you fuck her GOOD she trip even more&#8221; good dick makes a bitch go crazy
1.0,&#8220;@Fly_Air_Walker: Everybody entitled to they own opinion tho.&#8221; Not that bitch she need to shut up &amp; sit the fuck down
0.0,A shockingly true tale from the Oreo that almost got devoured. http://t.co/WYIS0LVdsi
0.0,Sierra almost got caught with the ole hick &#128514;&#128514;&#128514;
0.0,Too much makeup so trash..
0.0,RT @__matt29: Larry bird 38 &#128514;
1.0,@bitchkrieg like the new AVI. My Twitter is retarded and shows you in the cubs hat but when I stalk your profile it show the new one
1.0,"@ASipOf_Mocha Dr. Phil, I'm having trouble figuring out what my fat ass wants to eat, where are the drinks and the bitches?"
0.0,@true_east_ trash what? http://t.co/IUdvnQCkB4
1.0,"@LobstrThinkTank Yeah! Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers."
1.0,&#8220;@H8UHOES: Lmao lexy such a hoe &#128514;&#8221; lmfaooo
1.0,"&#8220;@CiscoAllDay: If Miley really got knocked up by Juicy J that shit is wild.... &#128563;&#8221; didn't he say ""u say no to ratchet pussy Juicy J can't"""
1.0,"""U got my 200K bitch nigga""--Al Haymon to Antonio Tarver"
1.0,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;"
0.0,"@nytimes seems if they dont come up with it, its trash, nobody outside hollywood knows what ppl will pay to see..ha! Guess those in hw dont"
1.0,@CayMarieee bitch I'm not coming no more you said your making plans !
1.0,@CinWicked Did you just call My Sweet Baboo a ho?!?!
1.0,*makes a wise argument about the accelerated Warholian notion of celebrity in the era of Vine* *passing teens mock my old wrinkled balls*
0.0,RT @JustReIatabIe: when you die on flappy bird &#128514; http://t.co/Pu7uqxJFMc
1.0,"@JayKollsKSTP please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks."
1.0,"&#8220;@Taggs0967: @NigelDixon1 @CALiboy4 Nigel, you don't think he knows what he did was dumb? How smart are you?&#8221; Shut your bitch ass up"
1.0,@J_Dun54 oh you little bitch you. You tryna hit the fair tho today or sometime this week? Shit might be fun drunk
