label,text
1.0,@DgkAdriann shes a bad bitch
1.0,@DrunkAtChurch @MzYummyDread Slide up on a bad bitch/Dat bitch look good
0.0,"RT @Sunelite1: Can't wait for the @Cubs to sweep the Cardinals tonight on @espn ! No matter how bad the cubs are, we're gonna beat the bird&#8230;"
1.0,"&#8220;@flowerlela: Fucking slut&#8221;

FOREAL, fuck dat bitch."
1.0,"#longhair don't care got my #gayboyproblems everywhere, I'm a #bitch I'm a #champ, I'm totally full of&#8230; http://t.co/Qia88qGmWh"
1.0,"&#8220;@hippiescrub: ""I can believe that wiz khalifa and that one bald bitch are getting divorced ""&#8221;"
0.0,RT @hoes: Emma Watson http://t.co/fGKF5aUklo
1.0,"@BarnabyEdwards @Bsilverstrim77 ""Dear Daily Mail, you misogynist pile of twats!"" https://t.co/rUYeOnusSt"
0.0,"A white lighter is bad luck, not yellow ur stupid"
0.0,Joba Chamberlain looks like a homeless guy that won a contest. #Yankees
0.0,I really want a sports star to get a pet monkey and name him Achilles.
0.0,@PCMag Overpriced complete trash. Not even debatable.
1.0,@Briscoefunnyguy @_KaeeJones da fuck that hoe look sad
1.0,"I'm starting to not like meek, this nig a lil to arrogant for me"
0.0,Charlie and I!:) love that dog!!:) http://t.co/8AQXiYg6Ov
1.0,&#8220;@_theGODMOTHER: im more excited about Boosie getting out than Valentines day&#8221;he get Vday pussy allstar weeekend pussy and mardi gras
0.0,"WTMF is Murica? You say it, you should be thunderpunched in the throat, or sole stomped."
0.0,"RT @NativeCurator: THIS is how you honor
Native Americans. #changethename #HTTR @redskinsfacts @redskins http://t.co/23VGQvEHy5"
0.0,*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was trash afterwards.
1.0,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:"
1.0,' I'm that niggah you can show out in public babbbbbbyyyy &#1041191;&#1043215; lol
1.0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #XXX | Hairy Alicia Silver &amp; Tinslee Reagan hairy pussy &#65533; | http://t.co/ToljqdXEE3"
1.0,@Leelucas_ bitch nobody want you
1.0,@DoughBoyFreco hahahhaha he had mad bitches &#128514;&#128514;&#128514;&#128514;
0.0,"Not that I plan on dying soon, but I'm totally going to write Kenobi in as my sole heir. He's the only thing locally (under 94) I can trust"
1.0,"@HopeMcclintock I could've swore everyday was jus sayin I had all the hoes like 2 days ago! No I'm gay,What's next? I gotta baby on the way&#128514;"
0.0,My nephew albino albinos have astigmatisms eye spasms partial blindness its not their faults
1.0,@1SonofYahweh and he whips mommy with the belt. They have not arrested this black womans real nigger yet. She got what she wanted... death!
1.0,"@sweetakin Only rich white liberals know what's best for black people. If they don't see that, they're obviously Uncle Toms."
0.0,@gifs http://t.co/J1PWlaeRCu (via @teapot)
1.0,"""I used to dress up like a cop too.""
""Oh really?""
""Yeah...right after 9/11...mad pussy.""
""Really?""
""Yes...I'll NEVER FORGET."""
1.0,"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass."
1.0,&#128514;&#128514; &#8220;@mcdonavins: Of course cooder's nudes are trash. She lives in the DMV what did you expect? &#128514;&#128514;&#128514;.&#8221;
1.0,#Remake with #granny DCYOUNGFLY Dirtymoney24 #TeamIgnat #HoodComedy damn that bitch a BAB!!!! that's a Big ... https://t.co/mgr10pz8iJ
1.0,"Dad just yelled out ""in bout to fry some chicken like a nigger"""
0.0,&#8220;@sorryimalex: I'm only back cause I don't wanna see the boys lose to trash #vote5sos&#8221;
0.0,"@almuirSI Probably, yeah. By most accounts, he has the personality to handle it though. And he can wear a yellow suit if he puts up points."
0.0,"RT @neverknownfacts: A person needs just three things to be truly happy in the world: someone to love, something to do, and something to ho&#8230;"
0.0,Someone come take these brownies away from me before I eat the whole pan!
0.0,These brownies http://t.co/iyqRBn2AMf
0.0,RT @Erv_Gulfwings14: I think Zlatan even has Class in the way he talks trash
1.0,@ElizabethBatman &amp; @z0mbiedance are bitches.
0.0,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;
1.0,Phillip Rivers look like he almost wants to call dude a nigger for that bad play
0.0,@JonahNRO No good options left indeed. This president makes Jimmy Carter look like a piker. So sad.
1.0,"""don't let your side bitch settle in, I might have to headbutt you Evelyn"""
1.0,&#8220;@_BeautifulKeezy: I'm about too put sooooo much nut in my fucking mouth and gts frfr &#128514;&#128514;&#128514;&#128128;&#8221; bitch yu nasty
0.0,"RT @Mobute: Rick Scott vs. Charlie Crist is the worst gubernatorial election in America, and it's the face of our ugly future. http://t.co/&#8230;"
1.0,@GossipCop Julie tell them crybaby blacks to get someone blk. and dress them up white faced......niggers always whining!
0.0,"Someone should explain to Blake griffin that talking trash to an opposing 3rd string is unbecoming, even amongst clippers."
1.0,@JustCurrieOn @Christooshifty aint nobody asked yo faggot ass for a comment i know you peeped already you gay thats what u do for a living
0.0,"Every character on #Thesimpsons is trash. And they're trash on purpose. If you don't get that, you don't get the joke."
0.0,Brown is a color so my eyes are colored
1.0,"&#128514;&#128557; RT @kiaaXO_: RT @sweetbre_xo: Lmfao ""@BeingMsDaisy: WTF kinda pussy my mom think I got, buying this shit. &#128530;&#9995; http://t.co/uZvnXQFMFn"""
1.0,@DanielM023 Hell na !! Hes a honky brah
0.0,"@charliesheen Charlie, im an old lady. don't EVER SAY UGLY THINGS ABOUT UR CHILDRENS MOM.. I GET IT!!!, JUS DONT! BIG HUG"
0.0,"RT @PlMPCESS: A silent protest in Philadelphia, performance artists protest the murder of Mike Brown while passerby's mock it. http://t.co/&#8230;"
0.0,"RT @BuzzFeed: A photographer hid in a trash can to get these adorable engagement photos
http://t.co/75ZOvJEwYh http://t.co/F3VAUX9STw"
0.0,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/dyYvrEJAm3
0.0,RT @GianneNichole: trassshhh RT @Willie_OBeamen: Them 13's that come out this weekend so trash!
1.0,I like how niggas try an come at me and im like do it then bitch and they dont do shit. Pussies
0.0,"Och hoe wonderbaarlijk dat Jan het alweer met n Marokkaanse BNer aan de stok heeft. Na Fatima, Lamyea, Tofik, nu ook Abdelka te min gevonden"
1.0,&#8220;@__thaRealist: &#128530; dis hoe BRI will fuck up a wet dream&#8221; Pop up in the dream like http://t.co/aSiQg6EBPb
1.0,"""@soxandjox: Thick raw fuck http://t.co/g8RvUHCeBN"" Damn his man pussy is getting a workout."
1.0,Members of non-traditional religions are all sub-human trash.
0.0,"RT @TheDrunkStory: ""My bro made out with an ugly chick at a festival while drunk so now he's known as Larry bird because he hits ""threes"""" &#8230;"
1.0,&#8220;@koleworld4: @what_evaittakes bang&#128129;&#8221;that's a trust worthy bitch&#128528;&#128553;
1.0,&#8220;@DreStiles &#8220;@DrTruth247: Buddy drug the whole train lmao good ... extra ass hoes&#8221; hate them NY hoes&#8221;me too
0.0,"Your A Good Gravedigger, Charlie Brown #SpookyBroadway @midnight"
0.0,"RT @MELODICthunder: Nah, 2013 was trash RT @IshaboiBrandon: 2014 was so trash dawg"
1.0,@253hippy Bc she's a cunt hoe bag
0.0,#HappyColumbusDay !!!! If is wasn't for #America.................#KarlMarx would never have thought of sharing #colonialism with #injuns !!!
0.0,@McKinseey the grass is greener on the other side of the fence of course it's also a soggy septic field
0.0,Stayin up late to watch #Ichiro #Yankees
1.0,&#8220;@SheSoViciouzz: It might be RT @WarWith1Gun: Some of y'all females pussy wet cause he cried&#8221; smh
1.0,' With my Bestf Shyanna Pen and ma main niggah Ronnie A. Jackson III &#1043359;&#1041636; Movie bound after we pick up the homies
1.0,".@TheRevAl Hey you race baiting FBI informant bitch, where's your punk ass speaking for justice on this? http://t.co/3OcxPxlYdt"
1.0,@ActuarialReport We've tried. Each time we go he just sits there in silence and I cry like a bitch and sweat.
1.0,@mlvassallo Oh really? fags are gross You aids infected sick fuckers
1.0,""" bad bitches is the only thing that i like """
1.0,@Chokmah_Makob ok! you billy goat hair hillbilly
1.0,1 loyal girl &gt; 1OO hoes
1.0,"&#8220;@skykardashian: Is ""hoe by association"" a real thing?&#8221; Yes."
1.0,@alexissert leave dyke
0.0,RT @BleacherReport: VIDEO: CFL LB Solomon Elimimian trash talks an opponent during a halftime interview http://t.co/EYjinwIWwE http://t.co/&#8230;
0.0,Jihadis keep on prattling about having shot down today what they think is an Apache helicopter. Maybe it was an Mi-35?
0.0,"I can't even find it in me to mock anymore. This is scary. This mass ignorance is terrifying. RT @KateElliottSFF Yes, alas, I agree."
0.0,"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo"
0.0,@ebomb26 cool beaners. i just got home. ready to keep my couch from floating away. lol
0.0,"""YAH"" has said in his word that the Mtzra'ym(egyptians) are his people and Ysrah'al is his inheritance and the Kushite(ethiopians)....."
1.0,"&#8220;@BreadTruckkBri: These hoes gon come &amp;&amp; go, i feel it.&#8221;"
0.0,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO
0.0,RT @toddknife: Full @weakenednachos set (except the last song) from Southern Darkness Fest last month. Who's the ape on guitar? https://t.c&#8230;
1.0,@LaurenJauregui so your a dumb bitch?
0.0,Adam West? RT @share_ps4: LMAO this is trash b http://t.co/TsvuMw92HU
1.0,"$3 bud Lites and $4 well shots at the bar tn, plus I'm giving away a trip to Las Vegas. So if you're not a cunt come visit me at Bourbon St"
1.0,@DiggzTBLB ; bitch.. What? http://t.co/OcsuDvN5hy
0.0,#BlessJesus Amos 5:10 There are those who hate the one who upholds justice in court and detest the one who tells the truth.
1.0,"""@airmaxlad1: Sniff http://t.co/FHHbBRMYBN"" perved up scally lad. fuck yeah."
0.0,"@mafenske I didn't mock anything! Was asked I believed in Noah's arc and said no, how is that mocking any religion? Opinion that's all"
1.0,@IvetteBrianna_ I never said you was a hoe guilty consents ass girl
0.0,@billyeichner Since @TomCruise will be a hoser... hi.
0.0,"RT @SeanTheTerrible: I don't care how pretty you are, if your personality is trash men are going to treat you accordingly.. That's not tru&#8230;"
0.0,"Oreo Shake, I want you."
1.0,"@JedZiggler I say it all the time same with fag and queer it's all about the context I suppose, some people are just looking to get offended"
1.0,RT @Chvntre: sometimes I wanna upper cut this bitch but I don't know if she's special ed or not
0.0,Me and this song bird sang in the same HS gospel choir!! http://t.co/aJ5HwhpRwc
1.0,@_elennamichelle nope not at all but I'm stuck in a house full of fucking niggers help me escape &#128553;
0.0,Im telling you man! RT @KfromtheG: Roethlisberger got his record expunged and became trash.
1.0,@CallMeRenee_ bitch u 1
0.0,Sunday's are the day to chug through while everyone else around you is obsessing with what their fave football team does and fantasy league.
1.0,&#8220;@H8UHOES: Lmao lexy such a hoe &#128514;&#8221; lmfaooo
1.0,"""Twitter is twitter"" bitch twitter is life"
1.0,@Alejandro_Bihhh lol I was bout to say. Shit income tax in I'm Tryna find me a bitch for a couple weeks
1.0,@GOOSEmon420er you were there bitch lol
0.0,"""when rappers say twat it makes me feel weird"" &#128514;&#128514;&#128514;&#128557;"
1.0,&#8220;@nerfgunirwin: &#8220;@1DAlerts: Just saw Ashton. Hardly anyone cared. Waiting for Harry &#128540;&#8221; wtf&#8221; bitch I'd be all up in Ashton's grill you feel?
1.0,&#8220;@najmaaa_ali: Lool I agree RT&#8220;@stopitfive_: the most fucked up show I ever watched was misfits&#8221;&#8221; wen Simone wifed that hoe was the saddest
0.0,&#8220;@iSignMyOwnBoobs thats my fav part on Take Care&#8221;whole album trash
1.0,@Im_Thirst I was gonna hold my tongue until I could get into another team but I couldn't do it anymore they're fuckin retarded.
1.0,"&#8220;@TeeNaaasty: Half y'all hoes still got nut in y'all baby hairs , shut up &#128530;&#8221; http://t.co/YyFCNfqZPc"
0.0,"cleaned all the bird nests out of the downspouts and ready for more rain, the baby birds are out now. respect the birds.....and bees (:"
1.0,"""@talibanshawtyy: Niggas whole hoes out here cuz"" Couldn't had said it better..&#128588;"
0.0,RT @creepingsharia: Syrian Brought to US for &#8220;Democracy Training&#8221; Endorses&#160;Jihadis http://t.co/lfhCto8777
1.0,@LegoHeeadd I read that in his voice like a hoe&#128514;
0.0,Vintage Gold and Diamond Engagement Ring / 10k yellow gold unique #ring Size 4.75 by VintageBaublesnBits http://t.co/iI0v4LbSQK via @Etsy
0.0,RT @dat_trulyGUY: before I betray them I slit my wrist http://t.co/8HNW9QeWSM
1.0,&#8220;@FunnyPicsDepot: All the seniors young side hoes gonna be at graduation like http://t.co/qFDBBu4hPV&#8221;
0.0,"If someone pushes you too hard today, they may be surprised ho... More for Capricorn http://t.co/3kpy22pi0E"
1.0,"""@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;"
0.0,@Yankees team sucks
1.0,@GrizzboAdams @wyattnuckels ight this Friday nig
0.0,@37738921 reminds me of Oreos lmao
0.0,They must be Russian birds! Russian birds are known for invading Chiminea. @SaintRPh @KimMarcumTexas
0.0,This fuzzy wuzzy kitten wants to know how a raven is like a writing desk. Find out why here &#8594; http://t.co/GI9On86iGV http://t.co/HlKDTSgKwU
1.0,@JacobbBacker fag
0.0,@cryancarfield haven't you ever heard the story of the birds and the bees
0.0,@rbigwood when Hollywood Underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!
0.0,I'm a sucker for colored eyes &#128532;&#128532;
1.0,&#128553;&#128553;&#128514;&#128557;&#128557; RT @Eb_Reloaded: @11wdNICK @KingHov1313 swear to God bitch I'm bouta delete my twitter account http://t.co/YPi52s4dtC
0.0,RT @nebuladallas: i still live with hope that one day a hot rich boy will fall in love with me even though im trash
0.0,"RT @grannywinkle: girls, don't let a guy treat you like a yellow starburst

u are a pink starburst"
0.0,I would describe @whatupag's work as blaxican.
0.0,RT @HBCUfessions: I guess my confessions trash because none of them got posted- FAMU
1.0,Niggas/bitches cheat cause mf's always think they gettin played
0.0,"@grinand http://www.youtube.com/watch?v=LRtKAQJUc3g Stay safe out there, Charlie."
0.0,Hazlenut coffee and graham crackers every morning &#128525;&#128588;&#128152;
0.0,Little things can just kill a negros mood man
1.0,@HollygroveShawn word!! school flow on a dumb hoe...
0.0,Oh it's coon bike week in Charlotte ok makes sense now
0.0,"&#8220;@CMRE24 wasn&#8217;t that great to me either RT @Ahki117: ""Equalizer"" was trash Denzel officially washed bruh&#8221;neither was flight"
0.0,@SugarShai2 youtube bear vs monkey bike race!
0.0,@J_Logan And you know best about the bird moves...!!!
1.0,"&#8220;@pskinny31: That hoe gone jam watch&#8221; if you ain't throwing ass bitch ""fuck out the party &#9996;&#65039;"""
0.0,@youngscooter ghetto gold needa be the first music vid!
0.0,And of course some rascally #teabagger on the radio is blaming the 19 dead AZ firefighters on #biggovernment. Oy vey. #tcot #p2 #teaparty
1.0,"' If I ever put ma trust ina bitch , I'll always be hurt ! &#1043323;&#1043323;"
0.0,RT @_JocelynB: Yu hoes just love to pump fake bout y'all lives on these social networks
0.0,Just posted a photo @ Yankee Stadium http://t.co/yFLU32Xh
1.0,""" i met that pussy on Ocean Dr . i gave that pussy a pill "" &#128524;"
1.0,&#8220;@skinnysowhat: @PAPER_CHAYSIN you won't have to herd for hoes no more lol&#8221; lmao I hope not this shit SCHRESSFUL
0.0,RT @BrosConfessions: Charlie Sheen is a legend #ForTheBros http://t.co/nbYjumIkQA
0.0,RT @MahoganyLOX: vintage mickey &#127800; http://t.co/03otPzXCbI
0.0,"""@Mesha_nojas: @_Vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" I got hicks lol"
0.0,"@shrekkalove 
You speak colored too?
I thinks I be in love"
1.0,@Iemonaids done that spell check we know you meant fat liberal Dyke feminist Nazi bitches
0.0,One man's trash is another's Transformer &#8594; http://t.co/lpYNVqWXXx
1.0,I'm just upset they got faggots on this show
1.0,God I would sell both my nuts to watch LeBron tear his ACL right now and watch all those pussies kill themselves
0.0,@selina_dabbagh the song? About pollo hermanos and Heisenberg?
1.0,&#8220;@pot_headed: Ready for another tat doeeee . &#128527;&#8221;by me right hoe!
0.0,RT @dan_danovskis: &#8220;@FlappyBprob: If you're playing flappy bird: 1-800-273-8255 National Suicide Prevention Lifeline. RT to save lives&#8221; @r&#8230;
1.0,@Taylor_1017 faggot
1.0,"&#8220;@DevJayAintShit: these hoes ain't loyal &#128557;

https://t.co/hiMKk7fYxB&#8221;&#128557;"
0.0,"Note the rocketeer removes cardboard from launcher and carries it to a trash bin before fleeing.
#TidyTerrorist

http://t.co/sb3U1XpeG4"
0.0,@Dswizzle3 @Dswizzle boy u look like big bird off of sesame street
0.0,&#8220;@__Bino: Looking at nip rings I can't wait until I can change mine &#128527;&#8221; &#128221;&#128064;&#128209; lmao
1.0,"""Remy Machiavelli send shots to ya belly"" &#128553; my bitch &#9994;"
1.0,"""@fatboyswagg347: they BAN dat pussy for life &amp; he gotta pay 2.5 millon dollar fine"""
0.0,@RichardEngel ugh..and lemme guess they have yellow cake too? Heard this story before..
0.0,RT @UberFacts: The strings attached to boxes of animal crackers were originally put there so that the box could be hung from Christmas tree&#8230;
1.0,"""These hoes keep callin but I ain't pickin up""&#127926;&#127926;"
0.0,Fresh out the gym but yet I'm bout to eat free birds.
1.0,@BloggerBoxing @Studhardt22 the Jacob and Joshua picks have been very similar. As the love for faggot Ruslan as well #2accountsGate
1.0,@BRIdifferent bishhhhhh waasup where this bitch up
0.0,"RT @josepheach: D-emand
E-veryone's
M-oney &amp;
O-bjects
C-ollectively be
R-edistributed
A-mong
T-heir
S-upporters"
0.0,"RT @AIanHangover: ""Bae"" means ""Before Anyone Else,"" I've been here thinking it's a ghetto word for babe/baby."
0.0,"""Generate ASCII boxes with NodeJS"" all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^ http://t.co/lRJWDFhv7T"
1.0,@whiteangelss84 y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u
1.0,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo"
0.0,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/6ZUxaQeaVL
1.0,"' I told this niggah Maya Angelo died.... This niggah gon ask me "" is that the Red Ninja Turtle ? &#1041204;&#1043473;&#1043357; Wtf ."
1.0,@Drfreezeburnn That's not bias. It's an objective fact that Philly fans are cunts.
1.0,@KazAtta your welcome my nig #salute
0.0,That was a solid investment of 15 mins. Cue up Frank. Yankees. Wow.
0.0,"Good! She's a ghetto thug! &#8220;@grasswire: ""So FPD just arrested @SenNasheed for being in the street. #Ferguson&#8221; https://t.co/puIwlUnBIz&#8221;"
0.0,@MissYankee @Sportsteamnews Looking at the Royals and wondering what could have been if we didn't decimate the Yankee farm system.
0.0,"RT @pgammo: In the Yankees draft room, they had a huge picture of Greg Campbell with the message, ""this is the makeup we're looking for."""
0.0,"All trash RT @nicekicks: Now that's a lot of stolen shoes...

https://t.co/q0wswXE7Fw"
0.0,RT @SaraLuvvXXX: Today @GlennAlfonso did my hair and makeup.. He always tries to make me look like a monkey. http://t.co/tym2JD7h3Z
0.0,RT @sepinwall: Day 2 of FXX&#8217;s Simpsons marathon &#8212; &#8220;Bart&#8217;s Dog Gets an F&#8221; to &#8220;Last Exit to Springfield&#8221; &#8212;&#160;will be the best consecutive 24 ho&#8230;
0.0,@YessMe_SHAY I want my poms back lmfao
1.0,"@Adogg_34 RT @jb_barker10: Snapchat got hacked, all of you hoes about to have some explaining to do http://t.co/tworXRoJEI"
1.0,"""@fuckcamoclark: Roses are red and violets are blue and niggers are black, you know that's true."" @dylan72892"
1.0,&#128532; RT @MichyDoe: Every week them hoes partying ! I see them hoes in every city partying for an event
0.0,RT @AwwAdorable: I want a pet monkey &#128553;&#128525; http://t.co/8wy8gDJIEJ
0.0,@tonipmusic woahh!! Ahha I remember her from Charlie and the Chocolate Factory! Who do you think killed Lucy? I think it was Abby
0.0,"RT @alicia_garcia3: ""That's why God made brownies. To replace boys."""
1.0,@JosesitoRiveraa fuck no faggot
1.0,&#8220;@RetroSpidey: Your opinion is irrelevant because you&#8217;re a cunt.&#8221; @SumoRerun
0.0,@Nashgrier purple monkey
1.0,""" bitch get up off me """
1.0,"#QuestionIAskMySelf why should I be slapping this hoe tuh solve something, ima leave it alone..............I never usually listen to myself"
1.0,*puts people/bitch face on*
0.0,"@TheBlondeBetch WHOA sorry for the spell check error, its not ho it was hey so sorry"
1.0,@ChaleCarlo5 stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot
0.0,RT @hildismom: MT @jjauthor: US ghettos-driven by liberal ideology; http://t.co/6ONYrmggND #RedMeat
1.0,"@LobstrThinkTank Yeah! Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers."
0.0,RT @ho3micide: Morgan Park kids like to pop fire crackers in the school now
1.0,"&#8220;@Vabtwin8211: @Vivalaquintaa agreed, eating pussy is so much better&#8221;they both Nasty"
0.0,@ronniecaine so 'how bout now' was just trash huh.
0.0,RT @jemelehill: Just saw Dawn of The Planet of the Apes. One of the better moves I've seen this year. I didn't know if I wanted the apes or&#8230;
0.0,If you didn't have tattoos as a diversion for your bird chest and malnourished body sir... your instagram would be trash
0.0,"RT @dynamite8503: ""Why y'all doing the ALS challenge if y'all not gonna donate?"" Cuz we don't $10k &amp; Tiger Blood to donate unlike Charlie &#8230;"
0.0,@mtmcly he will need monkey bars on his tricycle
1.0,&#128557; RT @That_Mclovin: &#8220;Yass bitch Yass &#128128;&#128128; @VikkiNoSecrets: Too soon? &#128514;&#8221;
0.0,RT @MikeTInnes: @AaronWorthing @corrcomm @Icampintense @CarolCNN @CNN So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230;
0.0,"RT @10thAmendment: Jihadi Killed #BrendanTevlin In N.J. W/ At Least 2 Others,Part Of Terrorist Ring 10 Yrs Ago http://t.co/qZtXJv9x8J http&#8230;"
0.0,Double Stuff Oreos mane say
0.0,"RT @Rubberbandits: Yanks have a cocktail called an ""Irish car bomb"", but if you stuck two flakes in an ice cream cone and called it a 9/11 &#8230;"
0.0,Charlie Sheen wants to return to 'Two and a Half Men' | http://t.co/kVMDoGDcLQ
1.0,&#8220;@xo_omiexo: not one single bone in my body gives a fuck about what the next bitch thinks. &#128581;&#128564;&#8221;
0.0,"So my light was off &amp; door was closed , mom walks in turn lights on . Tells me to take trash out in the morning . then walked out.. Light on"
0.0,She unfollowed me after I said I cried watching dawn of the apes lmaooooooo
0.0,RT @DennisssBeauty: @VivaLaZulema looked like Princess Bella in that yellow dress&#128120;&#128120;
0.0,"@ofhdirector Everybody, look at this bird-killing wind mill lover. ;-)"
0.0,"RT @peeabut: Dear god, make me a bird so I can fly far, far far away"
1.0,&#8220;@TheDevonClarke: I swear if I see any snow tomorrow.... http://t.co/uesygaQLhx&#8221; bruhh you sound like a basic white bitch
0.0,"RT @RapBars_: Joey Badass said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life"""
1.0,&#8220;@G_Anderson4: I'm Dre's a bitch tho&#8221; &#128527;
1.0,&#8220;@royalriahh: Fake bitches I don't want your hugs&#8221;
0.0,chargers and raiders are both trash&#9889;&#65039;#boltupdoe
0.0,RT @TheDiLLon1: Y'all not gonna trash Spirit airlines. I travel w/ them all the time. They even let me fly the plane 4 times. They don't mi&#8230;
1.0,&#8220;@Mojo4Life_: We'll I'm going to sleep &#128530;&#8221; fag
1.0,"2Pac was real af on ""Temptations"". Thats exactly how it be for niggas getting money and bitches"
0.0,RT @LOHANTHONY: i'm so hungry if someone would send me a flying parachute with brownies attached to it like they do in the hunger games tha&#8230;
1.0,@saucygyro that was back when nigger music was decent
0.0,"RT @HistoryInPics: Allied soldiers mock Hitler atop his balcony at the Reich Chancellery, by Fred Ramage, 1945 http://t.co/hltkroqRys"
1.0,#IfWeDate i eat da pussy better than a lesbian.
0.0,Damn Joe Buck just making it sound like Greinke was trash when he played for the Royals. Chill out Joe.
1.0,"""@airmaxlad1: Hot meat http://t.co/BRz8Imk5vK"" sexy as fuck scally lad. I would love to meet him and his trainers."
1.0,@skrabah Don't my nigga me honkie
0.0,RT @Ih8lightskins__: redskins gonna win and thats all im saying for the night
0.0,"Be fearful of the wrath of God in a country where many mock Christianity, embrace perversion, abortion, and bows to PC/multiculturalism."
1.0,"&#128514;&#128514;&#128514;&#128514; &#128128;&#128128; &#8220;@LisforLex: No bitch go away &#9995;""@subnorbot1: @Tats_NSnapbacks @LisforLex @LisforLex tu puta madre @carlosnoodles""&#8221;"
0.0,Beans that were yellow before Friday night are brown now-a few green leaves curled-frost but not freeze-bean size reduced - top end shrinks
1.0,@BarneyFranken @jennykutner @Salon salon is is chuck full of butthurt liberal retards
0.0,Russel Martin had a miserable season but is quietly having a good September #Yankees #BlueJays #MLB
0.0,First jig of the night
0.0,"""@HermosaAlma: This isn't ghetto.....it's smart https://t.co/MPAzQ3Jswf"" I'm doing this idc"
1.0,@Cashhaddict Damn i wanted to buy that bitch that shit was tough
1.0,"@BRIdifferent good dnt be a sucker for these sad mad bitches,"
0.0,"RT @Mikey_Hands: Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;"
0.0,I learnt about birds as a child. Best time to learn @BBCRadio2
0.0,"Seriously, reading 'thriller' like books spook me more than most horror movies. 
#bookgeek"
0.0,"ISIS Jihadis In Australia Shoot Man In The Face, Chanting &#8216;ISIS Will Stay&#8217; http://t.co/xyzXv5LZs1 #tcot #pjnet"
1.0,#AlexFromTarget had them bitches wet...lmmfao
1.0,@CabHotties who ever said this is so dumb. My moms a cop &amp; ill have her track you down for being a lil bitch. Kay bye(:
0.0,ISIS Supporters in America: The Jihadis Next Door http://t.co/u0YHWkD34c http://t.co/0XHPbRL9EQ
0.0,RT @AyMrCarter: Apologies trash.. What's understood ain't gotta be explained
1.0,&#8220;@_mahoganylov3 Right RT @KingDominicus: Idk which one was selling pussy for $65 but that&#8217;s way too high for them http://t.co/jSDmSuCDm0&#8221;hm
1.0,"""@JasminePore: If you dressed up as a cat for Halloween you are basic."" ...or a pussy"
0.0,@HAUNTINGILINSKY @sorryimalex Bc @taylorcaniff is trash why would he lie about that? I told you he's real
0.0,RT @kaseymizell: we may or may not be trash at taking pictures together http://t.co/bPJWl1aO2E
1.0,Good Mernin faggots http://t.co/3ZPTPqFkTl
1.0,@DangItsTiff you look like fucking shrek bitch
1.0,@jakiekoelewijn nigga who's bitch u fucking cracker get your gay ass out my mentions.
0.0,"@TheBikeman99 My father was born in Nanticoke and attended Lehigh. I'm a CT Yankee, but love the Pennsylvania Dutch cooking :-)"
1.0,@JunDishes amen little mama. y does this old southern country bitch like you so much I don't know. but I do!
0.0,"@Persianboi10 @RyanTBurnss HAHAHA ""chunky goalkeeper makes a save with his stomach"""
1.0,@05proFESSOR I bet he's a Starbucks queer
1.0,@MrMooncricket @FuckTheMallcops @AtBlackface @UncleUnco @BobbyBotsods @RacistNegro69 y'all is coons n uncle toms
1.0,"""if she can suck your dick with a dip in, she's not only a keeper but a true redneck woman."" - Kim's Dad."
1.0,&#128514; &#8220;@BossmobbE: Racist all month .. Fuck u honkey&#8221;
0.0,The birds and the bugs #voguet by Anat R http://t.co/ndMELHuWCg via @Etsy #vintage #jewelry #bugout #insects #birds
1.0,@ItsKeeshKapeesh *yourself *faggot buy a dictionary
1.0,@Sarakateee @FaZe_Rain I wouldn't be proud that faze is in your family. He's horrible for one and two he's ugly trailer trash... #fazeisgay
0.0,@karmendanielle_ let the coons be great it's in the dream
0.0,Just seen a pic comparison of Lou Holtz and he grandma off Beverly hillbillies and I can't stop crying tears of unfathomable hilarity.
1.0,3-0-0 bitches fuck wid me
