text,label
"""An admittedly biased source, but with more or less first hand information, is the Chabad group which just smuggled (or at least claims to have) matzoh from [the] Ukraine to Iran for the Passover holiday. The news article states that """"Members of the Chabad organization smuggled a huge quantity of matzot into Iran last week in order to enable local Jews in the Islamic Republic to celebrate the Passover  according to tradition.""""

""""Some 20,000 Jews currently live in Iran. The authorities allow them freedom to practice their religion, but forbid the import of Israel-made products to the country, an act that could cost a person three years imprisonment or the revoking of his passport for five years."""" 

While they probably didn't get an exact census of the people they were delivering to, I'd guess that they at least got the number reasonably correct. So 20,000 seems to be the way to go.

  

""",0.0
"Since the IP has already exceeded the point where semi-protection functions, it is a pointless move. I will add the page to my watchlist & see what develops. -",0.0
"South and Central America? 

My understanding is that enough of the dead languages in south and central American culture have been cracked as to allow a better understanding of their level of science? I have no data but perhaps this article could benefit from another section. 87.68.244.139  myg",0.0
"The statement drawn from Watchtower literature, honestly, not clandescently, not with hypocrisy, is drawn from Watchtower literature via Ray Franz's arguments and literature, and imposed into the Wikipedia article. It's too much of a coincidence that a more or less follower of Ray Franz is going to come up with a reference to Wa. literature on his own, exactly the same connection Ray Franz makes, without having first seen the connection made in Ray Franz literature.    Natural
  Nature",0.0
"I SAID GOOD DAY BIATCH
DONT BREAK WP:3RR BIATCH
HAHAHAHAHAHAHAHAHAHHAAHAHHAHAHAAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAH
AHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAH
AHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAH
AHAHAHAAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA",1.0
I'm focussing on doing science at the moment (leading the revolution!).,0.0
"Software/ERP/Database company? 

I'm surprised no one from Jenzabar (the company) has created a company page.  It is odd that I got redirected to this page when I was trying to find out about the company and its products.",0.0
You're an idiot. Nuff said.,1.0
"resuu u are all niggers 
  lt",1.0
dad gum. you fuckers dont like me editing do you. dont you be dissing charlie bray now. hes just a fatass kid,1.0
It was no accident. He was frozen on purpose. Go ahead and change the article.,0.0
"""

 Section on """"Circles"""" 

The last section on circles looks like a very specific use of Hermitian matrices, rather than general information. Perhaps it should be moved into an """"Examples"""" section with a few other bullet points, or just outright deleted?""",0.0
"Dude, who fears banning. This is what U HINDU terrorists are perfect at. This is the 1st personal attack I am making on u.U have till now banned International Human rights orgs in J&K;,Punjab,North East....etc.banning is the only thing of ur expertise. I know u r a stooge of RSS/SHIV SENA/Bajrang Dal ...yuck names ......that is Hindu terrorist orgs.
Now I am 100 percent sure......u r one of those killers of Chittisinghpura.....U r a terrorist ( i wont call u a Hindu terrorist coz I dont want to defame Hindus as such)
Waiting for Ban:)",1.0
"""
it is not """"illegal to discriminate against persons on the basis of their sexual orientation"""" regarding pedophilia
Can you point me to where the SC has defined """"sexual orientation?""""  """,1.0
"""

Nice man, talking to yourself, very convincing. It's interesting how you've decided to launch an entire """"saga"""" against me simply to censor a citation from Selimovic's autobiography that is relevant to his article.""",0.0
"No, I know where he was buried. Close to the Kremlin. I shitted all over his grave.

Anyone know where his ancestors are buried? I would like to dig up their graves too?",1.0
"You dumb mother fucking nigger lover 

STOP DELETING MY EDITS, YOU PRICK!",1.0
life and a job. This website is trash.,1.0
"There was a review of WP:NFCC about this page, at WP:NFRC which determined that the files should not be in this article. Do not re-add them.",0.0
F u c k i n g   c u n t s get a life you sad f u c k i n g gits.,1.0
"fuck you 

this is for blocking me  fuck you worm.",1.0
"""

How is it the wrong way round? If I had fucked up the pages when I edited stuff or had deleted information by accident then MAYBE I would have read the guidelines. But my edits were perfectly harmless, they must of taken you about 3 seconds to delete. And you didn't actually point out what I was doing wrong, writing """"disruptive"""" all the time is a great help...""",1.0
"""

I think all of you americans you have a real attitude and mental problem !TAB
First you live in a World full of conspiracy and spyies . You STILL believe that America won Vietnam, that YOU (especially you) are a Americqan soldier hero ....pffff...TAB
Anyway no need to show  you more proves of how crazy and idiots americans are - by the way ...what happend in Ferguson ? Is """"American democracy"""" ? a ? THE Cowboy LAW ! All you you a bunch of stupid, incredible stupid cowboys !!!TAB
One guy enter in a shop, he molest the cashier, still some products, push away the employee and YOU...AMERICANS ...what you do ?TAB
You go in the street screaming - wasn't his  fault !TAB
You are a JOKE OF people !
A bunch of iditos !
But anyway, from my point of view ...keep thinking and acting like this.Alredy the whole Europe, Asia and in specially Russia DON'T like you at all !
You will end up of being the """"paria"""" of World ! -IF you know what that means !
It seems that what i was trying to explain to you was just something for a american military idiot who thinks he is STILL in 'Nam ! TAB
I'm doing contributions to many articles you dumb stupid fag from ALL OVER THE WORLD because i travel a lot with my work and in my free time i try to do something USEFUL !!!!!
You stupid piece of shit !TAB
You can do WHATEVER YOU WANT because I DON'T CARE  !!! I DO NOT sympathize with ANY publication, news, website, so I DON'T CARE ! And as long as i edit article, by ADDING USEFUL info's from a lot of different IP's ll over the world, what you will do ? BLOCK them ALL ? !
You stupid dumb !
You cannot take my opinion away !
And as i travel, i will continue to DEVELOP AND SUPPORT Wikipedia NOT with ....stupid accusations !
So SHUT UP and keep dreaming on the American way !TAB
Ok ?

Aaaa...so why is that when he is """"dreaming"""" on conspiracy"""" and is ACCUSING me  that i'm doing SPAM ??? And laughing like a little perp about """"shooting myself in the foot"""" and """"boomerang"""" ??? What the hell is this ? Why he is making accusations ? Aaaaa...i forgot ! Upssss...he IS AN AMERICAN !!!! And ALLL AMERICANS have """"the right"""" to do WHATEVER  THEY WANT in the WHOLE WORLD  no ?
Invading other countries, CLAIMING that ...aaaaa...ups ...Ukraine was defenseless ...Syria the same ..now Bagdad again ... C\mon on ! Let's do on Wikipedia THE SAME NO ???

If  - as i mentioned before - i use MANY IP's while travelling, i edit from different IP's and one user i was using it just from time to time like this one and IT HAPPEN that i was REMOVING and ADDING some links from some pages where i read DIFFERENT Info's related with THAT wiki article, WHY HE IS SO IDIOT and makes  accusations ?!
And then EXACTLY like a ... american cowboy is """"hunting me"""" and accusing that i'm using IN THE SAME TIME another IP ????
Is he CRAZY ?
Why only him is making accusations and IS OK ?
IF HE continue like this I WILL make complains and report abuse and send to dispute and admins !
I also have my rights no ?

TELL HIM TO STOP playing like a stupid child and STOP accusations, and i will mind my way !""",1.0
"""

That did not help. I don’t have an inkling what you are attempting to communicate to me. This is how the word is pronounced: inǧilizíyya. Or you can use IPA. Your new system with letters like ɩȋɑë is illegible to me. I don’t know what you mean by """"first edition"""" or by """"ALFB"""". I don’t know what you mean by """"long í is out of the ending"""" or anything else that you said. Probably you can understand me much better than I you, so let us simply say that the word is inǧilizíyya.   """,0.0
"DON'T USE WIKIPEDIA!

Hey! I'm Liz, and I HATE WIKIPEDIA! You should not use it. I am warning you.

Thanks,

Lizzi",1.0
WHY DID YOU DELETE MY PAGE DO YOU HAVE MENTAL ISSUES YOU COW?,1.0
PAGE I TRIED TO CREATE IS NOW AN ACTUAL PAGE LOL YOU BANNED ME FOR NOTHING,0.0
"""

 Seriously 

By god, who the fuck made you special? Don't deem my factual entries """"unusful"""". Fuck you.""",1.0
"""

 Mujaddid 

You keep listing Ashraf Ali Thanwi under """"forteenth century"""" even though he died in 1943.  Considering that you are progressing towards a block, you should pay some attention to the explanations given when your edits are reverted.  And by the way, honorifics like """"Hazrat"""" are not used on Wikipedia.  Have a look at WP:Honorifics.    """,0.0
"Yes, this confirms that I agree to refrain completely from editing Female genital mutilation and related pages for six months.   Thank you for your peacekeeping efforts and TIA for the unblock.(t•c)",0.0
"Hahaha!!!!  Maybe if RepublicanJackoffDyke didn't get so obviously pissed off over my recreational activities, I would find something better to do with my time.  HAAHA, probably not.  This is not simply wikistalking.  This is a battle over a principle.  RepublicanJackoffDyke is a wiki-nazi and I will not allow his bullying tactics to go unpunished.",1.0
agree the statement needed to be added; i formulated it slightly differently.,0.0
"""
Wrong licenses
I have corrected the licenses for the majority of the images you have uploaded. The exceptions are:
:Image:Wankhede Mumbai.jpg - On the flickr page the author has apparently agreed to license the image under one of the free Creative Commons licenses, but failed to actually change the licensing. 
:Image:Dhoom2.jpg - Concern that the creator is in no position to submit the image under a Creative Commons license, as it depicts a billboard for a film and copyright to it is held by somebody else than the photographer. As such, the photo may not be used on Wikipedia, except perhaps under fair use policy (which probably doesn't apply), or under panorama freedom (depending on what the copyright law of India says on this topic).
:Image:Bipasha.jpg - Image description page implies that it is licensed for non-commercial use only (contradicting your copyright tag); such a restriction is not acceptable on Wikipedia. In addition, the link to the original source (which could clarify which condition is correct) of the image is missing.
:Image:Bom.jpg - The link to the original source at flickr is missing; author uploads images to flickr as """"all rights reserved"""". 
:Image:Chowpatti.jpg - To verify that the image is indeed under the license you claim, the author should probably e-mail the Wikimedia Foundation and confirm that it is indeed under that license.
:Image:Hydmall.jpg - The flickr page states that it is under a Creative Commons No-Derivative license; a license that prohibits the image to be modified/used in derivative works is not acceptable on Wikipedia, either.
:Image:Infobangalore.jpg - No evidence of the image being under a free license.
:Image:Brigaderoad.jpg - Flickr page states """"all rights reserved"""".
:Image:Hoogly.jpg - The link to the original source at flickr is missing; author uploads images to flickr as """"all rights reserved"""".
:Image:Haf.jpg - Flickr page states """"all rights reserved"""".
:Image:Bangtemp.jpg - Creative Commons No-Derivative license.
:Image:Kolkahomes.jpg - All rights reserved.
:Image:Delhimall.jpg - Creative Commons Attribution Non-commercial No-derivative license (unacceptable on Wikipedia).
:Image:Yamun.jpg - All rights reserved.
:Image:Kolk.jpg - All rights reserved.
:Image:Myspalbang.jpg - All rights reserved.
:Image:Bangalore.jpg - The link to the original source is missing; no evidence that it is under the Creative Commons license.
:Image:Lalbagh.jpg - Taken from WikiTravel. Uploader ought to confirm that he is indeed under the author and that he has licensed it under the license indicated.
:Image:Nagpur.JPG - Who made this image?

There are several issues here. There are multiple Creative Commons licenses, not all of which are acceptable on Wikipedia. In particular, licenses that prohibit commercial use or making of derivative works are considered unfree and can't be used on Wikipedia, except as provided by the fair use policy; Creative Commons Atrribution, and Creative Commons Atrribution Sharealike licenses are okay. Also, there are multiple versions of the licenses; Creative Commons Atrribution Sharealike 1.0, 2.0, 2.5, and 3.0 are all distinct licenses. (The problem is that the upload dialogue only lists the 3.0 versions and not the earlier ones; when the image is under one of the older licenses, you ought to edit the image description page and correct the number. As far as I can see, Flickr only uses the 2.0 versions of the licenses.)

In addition, some of the Flickr authors have indicated that they allow the image to be used on Wikipedia, without making it clear that they release it under one of the acceptable licenses; a permission that only extends to Wikipedia is not sufficient, either. You should ask the authors to do one of the following:
Change the Flickr page to license the image under Creative Commons Attribution (or Attribution Sharealike) license (apparently, this would change the licensing for all images, and this may not be what they intend to do);
Post a message to the image page with a text similar to the following:
I, creator of the image, agree to license it under the Creative Commons Attribution license (link) [alternately: under the Creative Commons Attribution Sharealike license (link). This declaration overrides any statement to the contrary on this page.
E-mail the Wikimedia Foundation (permissions-en[AT]wikimedia[DOT]org) with a message similar to the above, also specifying which image (images) the user intends to release under the license. (This would be the best choice if the author doesn't want to reveal his identity on Wikip",0.0
"""

Speedy deletion of SupportSpace
 A tag has been placed on SupportSpace, requesting that it be speedily deleted from Wikipedia. This has been done under section G11 of the criteria for speedy deletion, because the article seems to be blatant advertising which only promotes a company, product, group, service or person and would need to be fundamentally rewritten in order to become an encyclopedia article. Please read our the guidelines on spam as well as the Wikipedia:Business' FAQ for more information. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the article (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines.    """,0.0
"YOURE SAD 

I love how people on here think that by editing wikipedia their changing the world and that their important when the truth is their all sad 20 year olds who get off on telling people what to do. DUDE go outside Theres this thing called um EARTH you live on it. theres real space not just cyberspace. Stop jacking off FEGGET.",1.0
It's been fixed so shut up.,1.0
"HEY FAG WHY YOU GOTSTA DELETE MY EDITS!? 

FAG",1.0
"Zoo Tycoon 2 

I should really think before saying things. I kind of accused you for being rude at that guy. I won't do that again. I'm sorry.",0.0
"""
Personal attacks
What's Wikipedia's policy on dealing with personal attacks? I've been dealing with them over at Talk:Planetary habitability but they're beginning to get on my nerves. podous """,0.0
"{{unblock|WHAT THE FUCK?!?!?! The article on Anne Kilkenny was poorly written, I rewrote it so it didnt look like shit, look at my final edit you fucking dumbass.}}",1.0
"""
Will one of you open an SPI case please? Once that's done I'll take a look. Cheers,  talk """,0.0
"""

 My 2-cents, as someone close to the Korean-American community: It's pretty standard practice to give both an """"American"""" and a Korean name at first. I don't know for sure that that's the case here, but wouldn't be surprised. It's probably explained in her book.   """,0.0
Let them leave Ayers and Wright out. It lowers Wiki's credibility and validifies the fact that WP has a strong liberal bias. Eventually nobody will take Wikipedia seriously. 24.187.127.175,0.0
"No one is saying that the raids never happened because no legitimate sources exist – they are not included in the article because no legitimate sources can explain what the raiders claim are happened (that is, the racist mods, that other stuff). The article currently says that the hotel is often the victim to internet trolls. The fox article might be biased, but the current statement in the article isn't.",0.0
"BNP aren't fascist

Stop trolling the BNP article.",1.0
"YES
i think you suck and should be banned my conncerns are non of your bissnis so just die the painfulist way",1.0
"no abusing bots and stop being an idiot

the pedigree is mislabeled, even in the definition given on the page it's not a true facebuster, so it should be listed on DDT. i was nice and left it listed with a pointer on the facebuster page. dont be a dumbfuck.",1.0
"The new image only shows Superwoman, and gives a much clearer illustration than the previous one, so I think it does ENHANCE the page.",0.0
This subject is best covered in the individual netowrk and/or conference aticles. It does not merit its own article. -  (Talk to me),0.0
"I maybe blocked, but someday I'll attend Wikipedia's funeral. (I have nothing against you guys; I used to be an admin here years ago so I know that you're too brainwashed to see past the shroud of lies. Maybe someday you will. God Bless. -Herb)",1.0
"""
No it wasn't scrapped. Alicia's version remains as the original and 50 Cent's version is just a sample of it. Also, her version charted in the US and received plenty of coverage enough to have its own separate article. Regards. —21 """,0.0
"Name change 

It should be noted that EAN.UCC (and the vast majority of it's member organisations around the world) changed it's name to GS1 during the first few months of 2005. The global organisation is now called GS1 and the national MOs are style as GS1 Country Name (GS1 UK, GS1 US, GS1 France, etc.)You will see this reflected in the EAN.UCC website.

(",0.0
"Actually, you can use thumbnails for images with licenses that allow for it. Fair use is just another name of using a copyrighted work under a strict and narrowly defined way ... you can ONLY use it to illustrate the object. Even if you had uploaded it, the image is still copyrighted. Any usage of it outside the strict fair use criteria isn't allowed, and so, user pages/subpages cannot have fair use images (see #8 on the criteria page). Hope this helps.",0.0
"sonek 

put princes saly in sonek 4 or clay allison wil shoot you",1.0
"""

You're a moron. Plain and simple. The movie mentions the word """"satan"""" for comedy effect. Suddenly, according to you, everyone involved in the creation and production of the Aqua Teen Hunger Force movie is suddenly a real, practicing satanist. By the way, the majority of what you just made up is bullshit. I've watched the movie in theaters, and twice on the DVD. I can safely say you have not the slightest idea of what you are babbling on about. Thanks for being a gigantic idiot.""",1.0
Copied reply to Wikipedia_talk:Article_alerts#AAlertBot.,0.0
"Please stop. If you continue to vandalize pages, as you did again to Kernodle Middle, you may be blocked from editing Wikipedia.",0.0
"Dude stop deleteing my posts  

some of them are true and you are being a fucker about it. And dont you have some muslim stuff to do. Fuck off and let me edit my pages you dusche bag arab",1.0
You stupid and more liar than me you don't want to understand that I don't lie!!!!!!I TOOK THESE INFORMATIONS ON TAROM OFFICIAL WEBSITE !!!I WILL NOT CEASE BECAUSE OF YOU AND I WILL WRITE UNTIL YOU GONNA BE BORED!! I'LL NOT RENOUNCE FOR YOU,1.0
"...

I didn't do any more after your warning. What a fucking joke man you are. -",1.0
"Joseph Cardinal Zen
I am already too neutral towards the son of bitch. He is a spy of the Holy See.",1.0
"hey dickwads. stop hijacking this wiki. these are the final days of ytmnd. they need to be documented. PS BY THE WAY, you're a fucking idiot for believing a wiki article as fact. do a whois lookup. fucking wikinazis. oopssorryguys.ytmnd.com/",1.0
"Your full of shit. What, is the big, bad Zion conspiracy after you for your truth-spewing.

What a harpy...",1.0
I wanted to let you know that Tymon.r. is a stupid moron.,1.0
"I have proposed some of the latest pic's for IT Infrastructure and Economy in Kolkata Talk page. 

Dear Wikipedian,

As suggest by you I'm proposing some of the latest pic's of major business centers of Kolkata i.e Technopolis, Wipro, DLF (IBM), Unitech Infospace, Hidco Bhawan and many more to come. Please have a look to these pic's in Kolkata Talk page.

I'm sure some the pic's should be added on to Kolkata wiki page.

All thought I'm thinkin of to start a new page in wiki for IT Infrastructure and Major Business centers running in #Saltlake City, Kolkata. I hope you and other senior wikipedians from Kolkata forum going to support me. 

Thanks..",0.0
"""
I am restoring the notability tag.  I don't see it.  Minor government official, no notability at all. Yeah, does his job and is a person.  *nod* Great.  Nothing to do with WP.- Sinneed """,0.0
"""
""""And I hate everything to do with China""""
What's with all the hate? I, believe it or not, do not hate Georgians. Just Saakashvili. He's an asshole.  """,1.0
Done. Thank you very much for your time and advise. I'll log out now so as not to bother the usurpation process. 145.88.209.33,0.0
Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages.,1.0
"""
 I'm leavin' Wikipedia. It got too stupid and I hate such stupidity. ChrisGriswold blocked me hours after I made a """"personal attack"""", and from there, all hell went loose. I've recently joined a Smash Bros. forum in case anyone is curious as to where I am on the net.  and  shall be retiring too. Salutations - """,1.0
You didn't respond to the explanation I provided on the Tillich talk page.  This is a courtesy to let you know I removed the Calvinism project tag based on that explanation.,0.0
Fuck off animal shagger.,1.0
Nonsense. And this is coming from one of the known sock-puppets of the Bahai administration,0.0
This idiot graceful slick needs a friend to touch his no no spot 172.56.34.4,1.0
"Your death
You shitty fucktard, I am going to cut your balls of and feed them to my dog. Then, I am going to slit your shitpoke throat you mother-fucking cunt! -Jay Barnabay",1.0
"I believe your actions to be pure vandalism either based on pig ignorant, racism or because you are being paid to do so. But if no one else agrees enjoy. It's more likely no one else cares either way you will reduce this to a stub or start supporting your own prejudices here. It's only wiki grow up son. This is not a conversation. The promise was a ban without farther notice so please don't give me any more notice you pathetic stooge",1.0
"Link: Age of Mythology Heaven 

Added link to Age of Mythology heaven.  It has loads more info than can ever be described on one wiki page.  Also, is a place to go for support for the game, as developers have abandoned it.",0.0
I hate you Zad68 unblock me you stupid motherfucker,1.0
"Chris.  You're one to talk!  You're the dick (strike through for X-Kal) that vandalizes GNU related articles.  You might look awfully cute in a pirate hat, but you do string searches for GNU and eviscerate it like it's all that's keeping you alive.",1.0
"I'm pretty new to wikipedia, but it seems quite inaccurate to say that the majority of highlanders were Roman Catholic. Aside from the populations of the tiny islands of Barra and South Uist, and a few small areas on the mainland the majority of them would have been Presbyterians or Nonjurant Episcopalians. Even amongst the clans on the Jacobite side of the 1745 rebellion only the Chisholms, Gordons, Macneils from Barra and some MacDonalds from Glengarry and Glencoe are listed as Roman Cathloic according to John Prebble in Culloden. I'm not going to change that part of this article, but it would be good for someone to have a look at it since its not true.",0.0
Beethoven's 9th is the piece of music which is dominant in the film the Clockwork Orange. Although he is a fan of Beethoven full stop this is the piece which appears in the film,0.0
"It doesn't matter what I think.  I'm a big retarded antisemite.  I'm-a go throw myself in front of an sixteen-wheeler with the grill covered in razor wire and video-tape it for you.  People will find the lone tripod on the side of the road, see the video, think it's lulzy, then put it on YouTube for posterity.",1.0
"""
Looking for a conversation we had? Wanting to re-ingnite an argument long since resolved but can't find it? Or maybe you just want to read what I've said so that you can use it in a fresh argument against me. Maybe you're a scientist doing research on how a 20yr old workshy Yorkshireman interacts with a ; a ; ; and a  when discussing very trivial Beatles-related matters, using various - and increasingly confusing - pseudonyms. Then why not look in my archives? They're full of hilarious altercations I've had with friends and critics, and will keep you entertained for hours. Why not try the """"random discussion generator"""" by entering an archive and choosing a random heading, then reading the relevant text - it's pot luck madness! Or maybe you're a publisher looking for a new form of coffee table literature with a view to making one lucky, stubborn and argumentative wikipedia contributer a household name. Look no further. God has smiled upon you this day - I am your man. More likely, you're an admin, looking to see how many times I've been blocked before so you can give me a really big block becuase I've called a fellow wikipedian a """"fucking useless tosser, I'll kill you!"""" - let me save you some time: I have never once been blocked (yes, that ought to do. What a good cover).""",1.0
""" July 2006 (UTC)

The LT block was still designed in inches, it has the same 4.0/3.48 combo that all prior 350's had.  That said, anyone calling the LS1 a """"350"""" either works for a parts store or doesn't check their facts...most people refer to it as the 346 that it is, if they call it in cubes.  The LS7 is at least still technically a 427, even if it isa  427.9 cubic inch engine.  Ford can keep the 428 number ;)  16:18, 5""",0.0
"""WARNING: MrZaius has a hard-on for the term """"Lolcats"""" and will use any means necessary to preserve it over the correct term """"Caturday"""" because it is the only way the slobbering, fat-fuck can get it up.  

""",1.0
SpikeToronto Is Gay RCP,1.0
"Reversion

Given that some jerk vandalized the characters section by changing the names to various Nintendo characters, I have reverted to a much older version.",1.0
"""

 I'll have to start a RfC on Elonka 

I've tried every reasonable way I know how to get her to back up here claims, allegations and probations all to no avail. The only option appears to be a formal RfC. There is no one can say that I and others did not try. 'fenian' """,0.0
"""Short for the spanish word """"Cohete"""", which means Rocket. Defines an explosive, hyperactive and restless individual.

Born in July 16th 1980, in Guatemala City, Central America.""",0.0
"fuck u cocksucker, fuck u!! ill do what i want its an online community and whats a community without cryme?",1.0
Fuck it hard in its Black ring! OOOOOOOOOOOHHHHHHHHHH YYYYYYYYYEEEEEEEEEEAAAAAAAAAAHHHHHHHH!!!!!!!,1.0
"Material 2 

I found much material about Christopher Columbus - may be helpful -

1. http://www.u-s-history.com/pages/h1033.html

2. http://www.biography.com/articles/christopher-columbus-9254209

3. http://history.howstuffworks.com/north-american-history/christopher-columbus.htm

4. http://www.questia.com/library/encyclopedia/columbus_christopher.jsp

5. http://www.lycos.com/info/christopher-columbuscentral-america.html",0.0
"""

 It seems edit-warring is back 

Long time no see. Unfortunetly, I am here once again to say user """"Ninguém"""" is once again edit-warring my edits. Funny, I have been out of Wikipedia for some days (too busy) and while I was out, user """"Ninguém"""" almost did not post anything in Wikipedia. Now that I am returning, the user seems to be once again active in Wikipedia. It's incredible how fast he is able to edit an article I have recnetly edited. In a few minutes, he's there posting or reverting something. When I am not posting in Wikipedia, he is not posting too. 

I think it's clear the other user follows my edits. It's also funny an user who claimed to not to be associate with Wikipedia, who seemed to be leaving the projective, is once again active (only because I am returning). With hundreds of articles in Wikipedia, it seems the other users is only interested in the articles I recently posted. This is really strange. I try to be far from the other user, but it's impossible because he follows me and spends hours a day checking my recent edits. Please, do something aboout. It cannot keep this way.   """,0.0
Following the above misconstrued logic are we now going to rename the 'Ndrangheta into the Calabrian 'Ndrangheta and the Camorra into the Neapolitan Camorra?,0.0
She's insane and a zealot.,1.0
"Hey Riana

Does it suck to know that even strangers think you are a dried up old shrew? 66.77.102.10",1.0
"""

A tag has been placed on Beezwax, requesting that it be speedily deleted from Wikipedia. This has been done because the page appears to have no meaningful content or history, and the text is unsalvageably incoherent.

If you think that this notice was placed here in error, you may contest the deletion. To do this, add  on the top of the page (just below the existing speedy deletion or """"db"""" tag) and leave a note on the page's talk page explaining your position. Please do not remove the speedy deletion tag yourself.

If the page you created was a test, please use the sandbox for any other experiments you would like to do. Feel free to leave a message on my talk page if you have any questions about this.  

 Please don't remove speedy deletion tags from pages that you've created yourself; it's considered vandalism.  You can use the  tag as specified.  If you have any questions, leave a note on my talk page.  """,0.0
"What´s so Civil about War, anyway? 
 I always suspected you were a conservative shill, a hack excuse of a wikipedian with a sinister republican agenda set in motion. Support the troops all you want, they have done nothing wrong other than being born in the wrong period of their nations´ history. The war will fail, the seeds that were planted will never blossom and your empire will crumble. George Walker Texas Ranger Bush had an opportunity, an opportunity unlike any man in the past century to instil peace in a fucked up world. Instead, he did what would hopefully create hegemony, unipolarity in a world dying for a multi-polar force...and you were right there behind him....pusssss",1.0
"EPic Fail 333 

I am FREAKING SERIOUS!!!

I CANNOT be blocked.

You Failed AGAIN!!!

Goodbye.68.79.167.11",1.0
"you better sleep with an eye open, you don't know which way the trouble will come from shitbag!",1.0
"I removed the content, after it was tagged as uncited by Mattisse. If every commonly known fact need a cite because some editor-en passent wants to nominate for FARC, then it appears we have a problem. I very much suspect Mattisse's motives here, but frankly, I am too tired of her to be bothered to explore them. Perhaps one of her probabtionary mentors, more interested in her than I, would care to deal with this.",0.0
There are some pathetic people on Wikipedia to do something like this.  Sad.  Very sad.,1.0
You LOVE Anime!? There are some ANIMES out there that suck! You idiot!68.84.225.186,1.0
thought you retired..GET LOST  no one wants you around here anymore  19:16,1.0
"what the fuck did i do i have only edited my page 

well?",1.0
"Do not harass other editors with no basis
You have posted a baseless warning/threat on my user page. Do not post any more things on my page. Otherwise, I will complain to the administrators, or even Jim Wales if I have to.",0.0
"no logic 

Why is it that on tv you can see sombody blown up and see the news were they show you a hostage situation and you see sombodys head being shot off but saying fuck, shit, asshole, cock,pussy,god damn, ect. is concedered by the fcc wrong and could have negative effects. Words dont hurt. a four year old watching tv and seeing sombody get the shit blown the fuck out of them will have more of a negative. FUCK the FCC.",1.0
This guy is a fucking tool! LOL,1.0
"Tiger Shark 

In answer to your question, see here:

Wikipedia:WikiProject Comics/editorial guidelines#Titles with numerous volumes

As to the mini-series, yup, will make a slight correction. There's also a vol. 4 out there as well.",0.0
"Yes, don't want fucking I.P. editors messing it up.",1.0
