label,text
0.0,And where do you think unsold items from thrift stores go? The garbage. Think of all the great games that are in trash dumps as we speak :(
1.0,@Keim_Hefner lmaooo hell naw nigga you must was playing school of blind and cripple
0.0,RT @JZolly23: Kickin trash cans on the golf cart #yeeyee @weidie1211 @mowder03 @JBilinovich @cmnw86
1.0,"&#128518;""@QbF150: On a leash &#128555;RT @80sbaby4life: Just pussy &#128553;"""
0.0,Someone tell @RSherman_25 his dreads are part of the uniform. I'd pull your hair too. Why are you trash talking? Cut your Doodoo braids.
1.0,#YouWillNotBeTakenSeriouslyIf you're proud to be white trash #KedollarSignHa
0.0,RT @Kevineffinskaff: My idea of a diet is eating regular Oreos instead of double stuft and takin off half the cookie (still dip it in 2% ...
0.0,RT @TwitchyTeam: Richard Grenell: WaPo's Greg Sargent mocks voter ID and 'proves point' of proponents http://t.co/KG3NEWOYIy
0.0,"Sometimes, even I gotta tell these hoes to grow up smh"
0.0,RT @madi_judkins: When you look like trash and someone compliments you http://t.co/FzuXlPCMpV
0.0,I asked the name of the bird ancient Egyptians used as the sun of god Heru (Horus).The Pheonix (firebird).
1.0,&#8220;@UnLike_Society: Good pussy be making a nigga have to regroup&#8221; pull out and get your thoughts together&#128514;&#128514;
1.0,"""When im done with a hoe i pass her to the squad"" G!!!!!!!!!!!!!!!!!!!!!!!!"
1.0,"&#8220;@KinggKI Im drunk, I'm bout to bitch.&#8221;need a ride?"
1.0,' R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .
1.0,"""@obey_jrock__: This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW"" what the fuck hahahahah"
1.0,"@AntonioFrench The ""You&#8217;re going 2have 2 KILL crackers &amp; their babies&#8221; New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown"
1.0,&#8220;@CiscoAllDay: Fuck all the Heat bandwagon riders... We know who you are&#8221; u sound like the hoes mad they man cheated with a fat booty bitch
1.0,@CoreyRoyalty_ *hoes
1.0,"@GinaMarieZ all I did was bitch about Jessie, still love you anyway"
1.0,"@GoDaddy Hope you guys do get attacked for supporting SOPA, bunch of dirty snake faggots."
1.0,' Bitch caught a body about a week ago ! Fuck with us and we get to tweekin hoe ! Run up on that niggah get to... http://t.co/av9YPjtwxn
1.0,' You messin with broke niggahs you gon be broke niggah &#1043323;&#1043323;&#1043323;&#1043323;&#10071;&#65039;
0.0,Sewing is also a requirement to be an #ISIS Jihadi girl - keep the men's clothes presentable #ISISFeminism http://t.co/sN5KUwMX78
0.0,Done for the Yankees
0.0,Gotta bad red bone that look something like Ashanti
0.0,Making brownies
1.0,&#128514; bruh these hoes gotta be stupid.
0.0,RT @DaMcGrizzlyBear: the ghetto if UD wins tonight: http://t.co/PkZmkn2WKo
0.0,"When people really think I'm Asian I get offended,
Even though I make fun of my gook self"
1.0,Bitch you're the ugliest cunt ever.
1.0,&#8220;@AC_Hussle: 98% of women were sluts freshman year of college.&#8221; Let these hoes be great
0.0,@tweebest clam it
0.0,RT @Kick_Man: Giants- Pitiful .. Jets-Pitiful .. Mets- Pitiful .. Yankees-Pitiful .. Nets- Pitiful .. Knicks-Pitiful ... Ny sports- Pitiful
1.0,"""@HoskinsTy96: White boy power bitch"" black power bitch"
1.0,Happy first day of college nigger @MorbidMermaid
1.0,#tbt to when i used to be good at rapping...now ima bitch &#128542;&#128299; http://t.co/6RV4jiJpRD
0.0,RT @Sum_Pfeif: Did @wagggggie seriously steal my Halloween Oreos ? &#128530;
1.0,@GorgeousEra come so you can record him saying he's my bitch
0.0,He said capri-sun and zebra cake&#128514;
1.0,&#8220;@erickruiz45: I just want the baddest bitch in the world right here on my lap&#8221; @7aidualc9 &#128514;&#128514;&#128514;&#128514;
1.0,"+ 1 RT @RayThaGawd: &#8220;@_AListRaivyn: Joe Budden makes people delete their twitter accounts lmfao.&#8221; He's pussy tho he blocked me"""
1.0,@Coley_Cee bitch stop takin my shit ooo I hate u u dumb bitch
1.0,&#8220;@IIXIXIII: Honesty is all I ask for&#8221; you ugly then a hoe then
0.0,A-Rod said the number #13 he wears on his uniform is for opposing teams to fear him but the fact is A-Rod is a damn cancer to the #Yankees
0.0,RT @DragonBallDeez: *Atlanta RT @PacDaGoat: Houston has so many trash drivers
1.0,@Duckin_Fope thats a win right there. any nigga who doesnt partake in that is a faggot. even if they dont smoke.
0.0,A Yankee win makes any day better.
0.0,I confess. I'm autistic or something. I thought #Aerosmith #DreamOn was #LedZeppelin until like yesterday....... #retarded
0.0,RT @_WORDtotheWISE: I love when the birds are chirping in the morning #patsgonnasubtweet
1.0,"&#8220;@missyf922: It's my birthday!!!!! Yesssss!!!!!&#8221;

Obviously nobody cares bitch"
1.0,@RunuldoRants faggot sack
1.0,"""Ain't that about a bitch""... What does that mean?"
0.0,RT @WFANTrades: Don't know how you Yankees fans listen to Kay every night. Absolutely brutal. Just nonsensical blah blah blah blah. Radio n&#8230;
0.0,being up at 5am cuz your cat meowed at a nocturnal bird is the ultimate #toughbreak
1.0,And the Jew @Deuterostomes favorited my tweet though. Lol. Don't have anymore time for this trash.
1.0,@JacobbBacker @fucktyler Tyler isn't shit faggot go listen to some real music
0.0,"Okay, so maybe not every in #LosAngeles is evil. But I would 80% of the people I've encountered have been trash, another 10% barely human."
1.0,&#8220;@Jaydillz: The day you unblock me you will become a man again. But that won't happen so you just a bitch.&#8221; @iDisrespectHoez lol
1.0,@CapoDaAssHole @Alejandro_Bihhh me either but if the bitch like put on that Beyonc&#233; nigga ain't gone hesitate
0.0,Phil Hughes looking like the Phil Hughes of old. 2010. #Yankees #MLB
1.0,@GorgeousCamry_ ight bitch ima see u
0.0,I'm just sitting here waiting for twitter to explode once this Yankees game ends
1.0,"@1SonofYahweh..they cry over lost pussy, more emotional than a sissy. They get out &amp; front on hoes simple minds &amp; point brothas like me out"
1.0,@seannn181 youre a fag
1.0,@ChaseBasford chase you God damn faggot &#128514;&#128557;&#128514;&#128557;
0.0,Literally in the middle of the ghetto and these people look scary
1.0,@Hi__________Bye omfg or the other pics of the tranny lmao
0.0,@Anotherpotheadd lucky monkey
1.0,""" is that ya bitch """
0.0,I've never had a Twinkie.
1.0,@JimNastikowski @3Quarters2Day ? Are you a race traitor or just a dumbass?
1.0,&#128557;&#128557;&#128557; RT @EsckmoTrent: I swear Niggas use to step one foot off the bus and bitches would be like NEXTTTT &#128553;&#128514;&#128514; http://t.co/XjKUdt4BUB
1.0,@IvetteBrianna_ fag
1.0,@JawShoeeAhhh @josecarcamo03 lmao you're on my timeline it ain't spying hoe lol
1.0,"Chill RT @PhillyTheBoss If I ever become president Imma ban Henny from America..... For a Day, just to see you negroes panic. ""gotcha bitch"""
0.0,"RT @kyle_park: ""You've got to have smelt a lot of manure before you can sing like a hillbilly."" #HankWilliams http://t.co/XKwON1L0nB"
0.0,@jordan_luree @NatalieSchroyer me or nat!? &#128514;&#128514; def not me with that shiner
1.0,@just_joshin7 fag.
1.0,"... but bitches catch feelings after, all the damn time."
1.0,@21Cvasquez little bitch your ass is getting tased when I get home
0.0,RT @ConservativeLA: Let the Dem concern-trolling commence in earnest! Wagons ho!
0.0,RT @tbhjuststop: my score on flappy bird is higher than the broncos score right now
1.0,&#8220;@TheRealMFast: I hate this shit like why y'all bitches think that's cute? http://t.co/UXSzeXGUjU&#8221;&lt;total clothing violation
0.0,"RT @BobKlap: Asked Betances before the game if he&#8217;d like to be a starter again someday. &#8220;If the Yankees ever asked me, I would. But I&#8217;m a r&#8230;"
0.0,RT @trayn1gga: Alabama is overrated this yr the last 2 weeks has shown too many chinks in their armor WV gave them hell too
1.0,"@InEyeAleE shit ain't gon be funny when you need me to get you outta a horrific car crash, bitch."
0.0,"RT @daraobriain: Tommy Voeckler keeps the yellow, Andy Schleck does the break of the tour, and Contador is broken. Incredible day for #tdf"
0.0,@HaseenaBakhtali @steen020 @madraq Altyd zo geweest hoe vaak men ook zegt:dit nooit meer!LozeWoorden.PuntjeBijPaaltje vertonen z dierngedrag
1.0,Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.
1.0,@JoeDouglas1 sit down and stfu raghead @Darknight420 @hajihuntingpat
1.0,&#8220;@surfboard101: @Vomitdatruth I'm outside your house #comeout&#8221; this bitch
1.0,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?"""
1.0,@Fulf_ShawnFulf peckerwood
1.0,@Hunglikerobby_ that was so gay. And I was tanning bitch. Juvie made me white
1.0,RT @AssholeOfDaYear: Rudy Gay a faggot for not changing his last name once he got money.
0.0,RT @LeKarmaSucre: trash liars RT @learnteachwin: these law students are terrible liars #HTGAWM
1.0,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro."
1.0,"&#8220;@__nijel: This hoe Mimi said ""I hurt my hand"" &#128529;&#8221;&#128514;&#128514;&#128514; bitch her throat &#128514;&#128514;"
1.0,@JunDishes block or mute the cunt
1.0,&#8220;@DuncanHines_: @KB_Three fck you nigger&#8221; lol jk bra
1.0,&#8220;@Goldmind___: Smoke good weed with a bad bitch&#8221;&#128079;
0.0,@TerryTGood @1DancingCrane The Moors used to give kids free lunch in the Bronx when I was a kid. Glad to see they are still doing good.
0.0,My bf @iamthedannibal loves crows. Thought he might enjoy the last tweet!
1.0,"@ItsOnlyJess @LukeFriendyy @J_CATS_RULE she's a right twat, I'd tell you, honestly Sky! Honestly &#128520;&#127829;"
1.0,"@ImToBlame Apple TV got the NFL channel on that bitch, I'm pretty sure they're all on there. I've watched a couple. @DukeOfZamunda"
1.0,@Derek_Kirchner7 @tori_mills02 fags&#128567;&#128567;
0.0,RT @TheFunnyVines: Crazy bird https://t.co/XuvE34qenH
0.0,@RatchetSue the only thing better than a bargain is a Yankee bargain.
1.0,Between this trend and the vines acting like women its like niggas couldn't wait to be faggots http://t.co/dKVnjmCarZ
0.0,@MissStef0318 @_MariaPetrova teabaggers weakening food and environmental regulations is infinitely more scary and lethal than terrorism.
1.0,"@Anellesofia I didnt call you a bitch, I just saiddd bitch. #Jeesh"
1.0,I didn't forsake all other bitches for my wife to be getting fucked on by another nigga. and you know she married? you gotta die.
1.0,&#8220;@_BeautifulKeezy: the boy told Lyssa make them $50 &#128514;&#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#128514;&#128128; yes bitch and I need em
0.0,"RT @ReginaPucket: http://t.co/6nqmor8ybC BREAKING DAWN/ I often think about what used to be and was
With rose-colored glasses and a gentle &#8230;"
1.0,@ImpactParasite just fuckin roasted this faggot
0.0,"RT @CreepyScout: Bend over.

And pick up that trash."
0.0,"RT @FriendlyAssh0le: Todays Horoscope: 

you're still a hoe

That is all. have a nice day"
1.0,"""In My Mind""
Gotta be the dumb hoe anthem..."
0.0,RT @marsrader: The incredible scales of celestial bodies. http://t.co/NZV80jRmiG
0.0,"RT @DogeTheDog: Wow
 Such banana
 So potassium 
 Much yellow http://t.co/xINHDwyTqS"
0.0,This morning is brought to you by Emergen-C. I really need to nip this cold/flu business in the bud. #NoGermsWanted
1.0,@1Josh_Warwick3 @ashleyypat17 fag
0.0,They didn't lose the city. Red Sox fans are bandwagon fans just like Yankee fan. #morningjoe
0.0,@KenSuttling Not taking Franks advice and he ate the yellow snow.
1.0,@IIDeAIID @JQuiiin So many bitches you gon need to change ya name from Jebidiah to Bitches.
0.0,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin"
0.0,"Playing a show in Lutsen, MN at 9:00 PM today at Papa Charlies http://artistdata.com/a/2oy4"
0.0,Photo: Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls http://t.co/LjejFufULK
1.0,"""@_prettyflvck0: Me And Paul Thinkin Bout Gettin Rentals For Da Weekend &#128665;&#128168;&#128168;""oooh shit bitches betta stay out da streets"
1.0,@GossipCop screw the little porch monkey!
1.0,@WyattNuckels @grizzboadams shut the fuck up fag ill beat the shit outta you
1.0,&#8220;@ToriJBerman: Shavonne was doing ballet in the middle of the street last night and fell &#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#8221;&#128557;&#128557;&#128557; bitch it wasn't ballet
0.0,"RT @sweetromance: @1visionamd @Redeemed1952 @AZWS Once again, birds of a feather...."
0.0,"RT @InnocentMarina6: *Goes to Yankee candle*

*buys beer scented candle*

*goes home, lights it* 

*waits for a boyfriend*"
1.0,&#8220;@Moneyhighpapi: When you fuck her GOOD she trip even more&#8221; good dick makes a bitch go crazy
1.0,' Ma niggah Alsina be doin his thang . http://t.co/IZA7Lil1Oz
0.0,"Another major development in the Jihadi circles: Al Maqdisi, hardcore jihadi theorist asks specifically for relief &amp; aid workers&#8217; release"
0.0,I openly admit to being the level of white trash that will drive across town to the gas station with free hot dogs &amp; half price drinks.
0.0,"RT @ShaneDennis37: In the ""Nothing Lasts Forever"" category, I can barely recognize any Yankees tonight."
0.0,"Mace For Your Wife, Charlie Brown? #rejectedpeanutsspecials"
1.0,I hope you get eye cancer bitch.
1.0,"@Druggzz_ Its gonna bring it down though unless its turning into a welt already, like a bubble wit pussy. Gotta pop it an it'll be gone"
1.0,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!"""
0.0,Taria the filterless sis.dari the angelic sis.im the big bro lol and jigg lil bro&#128553;
0.0,@TheGamecubeGuy I liked the day a bird got in your classroom.
0.0,"@KenSuttling You remember,it used to be funny coloured paper."
1.0,@L0SERNIGGA @HotNiggaDarius all bitches all day all the time
1.0,"""@BRO_HEN314: #Eaglesnation and every #Eagles need to see that pic I just posted because that bitch just said the most racist shit"""
0.0,"RT @dami3n00: Flappy birds Extreme now you can play two birds at once! Hardcore! Easier with two people lol! 

 http://t.co/yCTT56cXK5

 #f&#8230;"
0.0,Yankees great Joe DiMaggio reportedly used to beat wife Marilyn Monroe. Here she is in 1954 announcing divorce http://t.co/blS7dalMiF
0.0,RT @LiveAndUncut: When I say Tainted I don't necessarily mean hoe or scandalous. It could be a number of things.
1.0,@SydneeSmalling fuck Miley tranny looking now damn ass nigga
1.0,"Jennifer Lawrence's nudes sooooo trash. Im still smashin though, no doubt"
1.0,"""@LUNAraps: shut yo bitch ass up! https://t.co/IemN1u0gm5"" &#128557;&#128514;"
1.0,@Chefboyrnach Vegeta a super hoe then. But he did snack Goni up something fierce during Buu saga :wow:
1.0,@kittty_jpg @SteeZeyFLOW @nosfiend215 at least im not black bitch your parents left you in the mcdonalds parking lot after you were born
0.0,"@BryanStars ATL, BVB, SWS, PTV, THE RELAPSE SYMPHONY, SET IT OFF, FAREWELL, MY LOVE, MAYDAY PARADE, FOB, PARAMORE, etc"
0.0,"RT @m_amrhein: Luckily for my friends I'm a yellow belt in karate, which is unfortunate for the bonner dudes #lookout"
0.0,"RT @BrandonTierney: Crooked number followed by shut down frame, love it. #Yankees"
0.0,@Big_Jim777 happy birthday you dirty little bird &#128520; tear it up &#127867;&#127881;&#127880;
0.0,"&#8220;@wizkhalifa: On the east coast there's colored hair everywhere. 

This must be the sweetest wave ever.&#8221; @LayaFace"
0.0,"This target is ghetto, but whatever"
1.0,&#8220;@souljaboy: @kmichelle you mean the niggaz i shot? Ill give you 100k if u let any nigga smell your pussy and it don't smell like shit.&#8221; &#128553;
0.0,"&#127813;&#127813;&#127813; RT @GottliebShow: ""Killer line?"" @SBNationNBA: Josh Smith dropped a killer trash talk line on Kenneth http://t.co/C8d3sJoUpj&#8221;"
1.0,"RT @Bidenshairplugs: Anybody who trashes their own neighborhood after a perceived injustice is a fucking moron. 

#Ferguson"
1.0,#IDontHaveTimeFor Ratchet hoes.
1.0,"""WHAAAAAAT! LMAOOO!!! @Cromotoasted: @creepgoddess that's why I luv u fat bitches cuz y'all got some big ole titties and phat booties"""
1.0,@heyyayled do i have to repeat myself u white trash
1.0,@IIXIXIII bruhhh I'm joking... Don't pop trunk on me I'm just a bitch ass niiiieeegggaaa
0.0,#southcarolina has a highschool graduation rate near 50% and that's why they have so many uninformed #teabaggers #morningjoe
1.0,7 years later and this bitch STILL didnt learn her lesson. lol I remember she was the first major nude leak of this generation
1.0,@IzThat_xp @xDSmooth lmao denote got a bitch here right now but he love her
0.0,@LilBTheBiggsGod @Abbey_Kirkland two birds with one stone Biggs.
0.0,"RT @RealTimeWWII: 6000 people/day now being deported from Warsaw ghetto, packed into cattle cars for rail trip to Treblinka death camp. htt&#8230;"
1.0,@EcliptiK @zFearless @prihncess @SSickStory mine pussy
1.0,@BranninWGL I'll say it for you.. Do ya woman want you on the couch in plain sight or outchea with these bitches? Simple.
0.0,"""@hxhassan: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport https://t.co/ZmloKfWDQl"""
1.0,"@DizzyBala man both them get around a lot, bunch of hoes."
0.0,"RT @DarthPutinKGB: Today in 1996 Charlie Wilson left office. ""Should be ranked alongside Lech Wa&#322;&#281;sa for his role in defeating communism"". &#8230;"
0.0,"The KFAN mock draft continues, Cleveland is ""on the clock"". Paul Allen has the Vikings 8th pick. I am going with Def back, Justin Gilbert"
1.0,"@Insanity_Lady I argue that Cersei is neither evil nor a bitch. She's greedy, desperate to protect her children and to be valued in a world"
1.0,@GorgeousCamry_ bitch fck all lay wat you wanna do
1.0,@BlakeAnderson21 Rollin coal bitches ready to blow ready set GO!
1.0,"&#8220;@DStacks__23: If you aint got shit goin for ya self, what bitch gone want you&#8221;&#10071;&#65039;&#10071;&#65039;&#10071;&#65039;"
1.0,#Bartending becomes a real bitch when you the #bartender are way way taller than the bar was designed for. Holy back pains.
0.0,"@SelfCuttingGirl @AnthonyCumia I thought he would think it was cute...you know, like when you shut your clam up for 5 minutes! #dunce"
0.0,Should I be worried that a lady behind my building is talking to a crow?
1.0,&#8220;@mikeceeno: Just seen 2 pregnant bitches fight&#8221; did the look like sumo wrestlers?
0.0,@truckpartstores Intended to get pics but didn't have time.. Must be a mud race/event here this weekend.. Is like a redneck convoy out there
1.0,@GrizzboAdams @wyattnuckels bitch I make the plans not you pussy fart I'm in charge follow me or deny me I'm doin Friday and were fighting!!
1.0,&#8220;@JennaHord12: @ambernicolee05 dreamgirl McKee &#128514;&#8221;Ooh! Bet you wooonnnttt stick dat hoe
1.0,"RINO trash like @SpeakerBoehner, @KarlRove, @FrankLuntz see conservatives as the Democrat Party see blacks. As their slave property. #tcot"
1.0,@AlexaDelsanter karma is a bitch
0.0,@EricBaetsle your a greaser
1.0,"""@JamesyNBA: I wish I was a bitch like my brother keezy &#128530;"" ooooow I bet you do"
0.0,@greekkid31 @TaraSetmayer @TheWillDunne yes true reagan was the first..ike wouldnt. While president and he was supreme allied commander.
1.0,@Cotton_Candy9 hell Idk who did but that pussy better be golden
0.0,"@luchadora41 so was slavery, prohibition and not letting women to vote... segregation jim crow laws.. etc etc i can do this all day lol"
0.0,#BlessJesusLove Happy Belated ( Sixty-Fifth) 65 Birthday *28 Aunt Mary Agnes #Strong
1.0,@Dranumaya wrong maybe you been dealing with pussies but I don't put up with that crap. If I f*** up telling me I f***** up. Keep it real
1.0,RT @Carlozxivir: @VocaToaster ching chong
1.0,@JZolly23 also is search of dirty white trash hookers for the weekends
1.0,@Buckm00se @letsargueboxing sand nigger ran over some Kidd
0.0,@imgooby you're not funny trash
0.0,@geokthree I literally just told @Black_SinS to his face how trash he is at the shop in hooping
1.0,"""It takes a true directioner to accept Larry"" You know what bitch its fans like you that make the boys cry. #ThankYouPaulForConfirmingLarry"
1.0,@GorgeousCamry_ @itsDeSha__ man get yo bitch ass out my mf mentions man with all tht bs u trippin
1.0,"#IfThePurgeWasReal I'd be the best prostitute and madam EVER. Hey, if you got pussy, you shouldn't be broke, right? LMAO JK"
0.0,"If you are descended from anything less than European nobility and/or royalty, then you are non-titled common gutter trash."
1.0,@BobbyBotsods @FuckTheMallcops @UncleUnco @MrMooncricket fuck off bitch.
0.0,RT @pellucidstyles: they might be called 5 seconds of summer but their songs are 3 minutes of trash
0.0,"Good day, honkies. ...I said GOOD DAY! ...honkies."
1.0,"@InFaMouS_StAcKz hell no cause Brad still walked away like "" yeah i fucked that niggas bitch "" &#128514;"
1.0,&#8220;@PutYa_Han_OnIt: &#8220;@Tweets_NOchill: Small titty bitches pierced nipples look like staples.&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221;lmao
1.0,@BarbieNixon a moment of silence for the bitch who changes her name everyday ..:-)
0.0,I hope Charlie brought the lube for this test...
0.0,"RT @dril: night time falls. im ""corie latin"" now. a man of intrigue. i place a bird feather into my glass of scotch and i never do posts ab&#8230;"
0.0,This hot chocolate and Famous Amos too bomb right now
0.0,RT @Norsu2: Democrats to push income inequality as top issue of 2014 http://t.co/6fMioxUIgK Charlie Baker (R) veers further left all in w D&#8230;
0.0,Another season of retweeting every one of @nikaaaa3 's Yankee tweets! &#128514;&#128514;&#128514;&#128514;
0.0,Get two birds stoned at one time.
0.0,@Huntermoore bout to be in ike a couple hours
0.0,"@ryanhoover like we all never gave the camera ""the bird""."
0.0,@cnnbrk let me guess they have yellow cake too? Same crap different president
1.0,"@Citygirl_moe - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;"
1.0,&#8220;@ITSMeESPERANZA_: &#8220;@nhalegood: When hoes feel like their photo didnt get enough favorites http://t.co/xezFP0uybA&#8221; that's me &#128129;&#128128;&#8221; thirsty ass
0.0,@JayJuice22 @Ish_MallyMal no song I've heard was good is what I mean by he's trash
0.0,Leave it up to me it would've been in the trash.... All of it.
1.0,@Barbod6FCB Am not gonna shut shit up bitch but u can get yo punk ass out there hoe ass nigga
1.0,@GoldieMack_ hoe told me she was gonna chop my dick off ... She was from Baltimore
0.0,I think I found a normal roommate again! Praise be to Jesus! These current ones are about to get their throats slit in their sleep!
0.0,RT @OTBVA: mook gon wi 3-0 but this battle is bad
1.0,&#8220;@iDisrespectHoez: RT @GodOfMilfs: Single moms got that proven pussy&#8221; LOL fckd up but truuu
1.0,Have you Eva asked a nicca where dey got sum fake designer frm
1.0,' Don't sleep on ma niggah CHood &#128076; @CharleyHood &#128175;&#128175;
0.0,"I can't wait to post the designs of my new walkout shirts, sweaters, and hats! Should have the official mock up done tomorrow. They're sexy."
0.0,"RT @GOPBlackChick: The racists are @msnbc and its crew of anchors. Not ""right wing "" folks. @MHarrisPerry mocks mixed GOP kids.
http://t.co&#8230;"
0.0,"RT @NoHoesNextDoor: ""Tyrone I didn't mean to throw your mixtape in the trash c'mon fam"" http://t.co/RWWVzJuUZK"
0.0,"#Yankees take all three games in MoTown, I'm callin' it!!! #MLB"
0.0,"@Jpizzle651 I didn't really have one, was aware of Yankees, but always loved Dodgers uniform!"
0.0,"@IHateStevenSing
I ain't to show bout dem colored diamonds you talk about on da radio. 
Any diamond you gets from a colored be stolen"
0.0,@awfulbot are you a pig or are you a bird
1.0,&#8220;@__iamjazz: ion eat cat . &#128581;&#8221;bitch what you gay for then
1.0,@JimNorton Hey Jim you'll love this http://www.wwtdd.com/2010/05/gabourey-sidibe-is-a-complete-bitch/
1.0,@AyeFuckWoody @coryburgess87 do i literally eat asshole for a living? is that what i actually do faggot? You seem a little confused..
1.0,' I will never date a female with another niggah name on her lol . Wtf .
1.0,"""@DGotBricks: What happen to them vixen ent bitches"" they got ran and threw to the side like a foothill bitch"
0.0,RT @rcooley123: Bill Maher mocks gullible America for missing the real enemy http://t.co/ApnsVg35Uf
1.0,@CommonGayTweets nigga byeeeee lmfao I'll be dammed if a fag stole my girl
0.0,"RT @BrentLanders6: Charlie: ""My last two songs will be quasi-religious songs for the sake of @WhiteIronBand who's coming up next."""
1.0,"""That girl is plain looking borderline ugly &amp; chunky"". Hey at least she's got a nice smile &amp; a great personality."
0.0,@BookoutBj That's ghetto for super duper! It's the current generations best complement.
1.0,""" it aint nothing to cut a bitch off """
1.0,@GrizzboAdams dude fuck you faggot it's Friday or no go bitch I set the standards you make or break them bitch
1.0,"@clinchmtn316 @sixonesixband AMERICA today, the rule of thumb is: when in doubt, blame ""whitey"""
0.0,RT @Great_Bryt: Riff Raff is trash
0.0,"@GOPBlackChick @barrackobama just said u.s.was full of nice,giving,smart ppl.I thought we were mean,unexceptional,bitter clingers?#evolved?"
0.0,"RT @TheMichaelRock: *answers phone*

Coworker: There's a dead bird outside.

Me: Wanna split it?

CW: What?

Me: Sorry, finders keepers, ri&#8230;"
0.0,"#IU should make me an honorary student, id be way cooler than the other international students. i have my own football card! #hoosiers"
0.0,"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles"
1.0,Little fucking gook who smells like shit. An than thinking they're the motherfuckin boss. THE FUCK!
0.0,DRUGS&gt; Is why #Giants are losing. Just ask #barrybonds and the HEDGE BET FUND&gt; #WorldSeriesGame6 #faggots
1.0,@poloswagmaster if you go could you hook up the plant city faggots or
1.0,"@KoryKisling we gotta get like 20 heads to go. Everyone brings tree, some bring food, bitches, and liquor of course."
0.0,@OlTimeBaseball @Yankees @PaulONeillYES that matters ?
1.0,@L1LTR4P fucking losers wetbacks #SorryNotSorry
0.0,"@StarbucksSanae Are you sure about that, slant? They're plagiarists, and you have no idea who I am."
1.0,&#8220;@B_Davis0529: SMDH Eagles fans. You a bitch! RT @MikeMiss975: Hey Giants fans: Victor Cruz is over. Dance to that.&#8221; Hey watch it
0.0,"@izziorizzi i'm not a trash talker, brah. i'm polite and diplomatic on and off the court."
1.0,@marylene58 @sunflower1790 @shelliecorreia @Jan4USA no just a niggress that thinks she's human.
1.0,Every spic cop in #LosAngeles has raped or has thought about raping a white woman. That's why those half-breeds get jobs as pigs.
0.0,#Yankees Pineda needed that 6'7. Great play!
0.0,A teen was running around Target in monkey pjs screaming OO OO AH AH &amp; the fitting room girls were cackling. Was today designed to annoy me?
1.0,"""@ShanTaughtHer: These catfish hoes thinkin they slick.. But niggas catching on &#128524;"""
0.0,@mfsasso or jim crow laws segregation lynching laws... anti womans suffrage laws... amazing how everyone doesnt want to bring that up
1.0,If yer gonna continue to be a contrarian bitch... go die then. I've no time for such trifling!
1.0,#tbt me being a bad bitch http://t.co/Jc4bKbe8Vt
0.0,@ThatChrisEckert Gobble de gook
1.0,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls"
0.0,@Josh_Ward thuggery? Cheating? Talking trash? Who's doing that besides Jameis? And isn't ND in the middle of cheating issues?
0.0,When did Miley turn ghetto?
1.0,&amp;&amp; some of you hoes too... http://t.co/yJPSMAS4k2
1.0,"@Great_White12 get it? Bc you called yourself a tool, I called you a hoe. Bc hoes are tools hahahaha I'm so funny"
1.0,Crew neck ass nigguh
0.0,Embrace it. Love it. Flip this group of mine runoff water colored turds off and make a pick.
1.0,"""@GirlThatsVonte: Yall bitches wit no edges be doing the most talking &#128553;&#128564;&#9995;""&#128514;&#128514;&#128514;"
0.0,Early worm gets the bird #Bslfe #GoodMorning http://t.co/dfE8MF2Q28
0.0,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/mLFuCqIIFA
0.0,"Only Blood Can Satisfy The Hungry Flames Of R&#8217;hollor, Charlie Brown"
1.0,"""Imma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct"
1.0,"""@haitian__goLd: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" &#128514;&#128514;&#128514;&#128514;"
0.0,@Buster_ESPN Sounds like they are holding back info.......Yankee shill
1.0,"""Dumb bitches do dumb things"""
